Age,Buyer.County of Origin,Buyer.Full Name,Buyer.Origin,Buyer.State of Origin,Date,Discount Rate,Gender,Name,Number of Adult Slaves,Number of Child Slaves,Number of Total Slaves Purchased,Payment Method,Predicted Interest Rate,Price,Prices Listed,Seller.County of Origin,Seller.Full Name,Seller.Origin,Seller.State of Origin,Skin Color
18.0,Lafourche,James Caillouet,"Lafourche, LA",LA,3/20/1857,0.00602698,M,Clakon,4,0,4,Cash,0.07477,1500.0,4,Richmond,Jeremiah Smith,"Richmond, VA",VA,Negro
14.0,New Orleans,John Trabue Hatcher,"New Orleans, LA",LA,3/20/1857,0.00602698,F,Laurette,1,0,1,Cash,0.07477,800.0,1,New Orleans,Louise Hardouin,"New Orleans, LA",LA,Negro
18.0,Wilkinson,John W. Burruss,"Wilkinson, MS",MS,3/20/1857,0.00602698,M,Dolphin,1,0,1,Cash,0.07477,1250.0,1,West Baton Rouge,David Pipes,"West Baton Rouge, LA",LA,Negro
13.0,New Orleans,Seraphin Maspereau,"New Orleans, LA",LA,3/21/1857,0.00602698,F,Anna,1,0,1,Cash,0.07477,650.0,1,Unknown,Francoise Palmyre Brouard Duhart,"Unknown, Unknown",Unknown,Mulatto
60.0,Iberville,Henry Rantiford,"Iberville, LA",LA,3/7/1857,0.006202525,M,Cupid,1,0,1,Credit,0.07702264,250.0,1,New Orleans,Adele Nelder Kerr,"New Orleans, LA",LA,Negro
21.0,Iberville,Gideon O. Dupuy,"Iberville, LA",LA,3/20/1857,0.00602698,M,Providence,2,0,2,"Exchange, Cash",0.07477,1600.0,2,Baltimore,Bernard Moore Campbell,"Baltimore, MD",MD,Negro
22.0,Baltimore,Bernard Moore Campbell,"Baltimore, MD",MD,3/20/1857,0.00602698,F,Julia Ann,2,0,2,"Exchange, Cash",0.07477,1300.0,2,Iberville,Gedeon O. Dupuy,"Iberville, LA",LA,Negro
46.0,New Orleans,Francois Lafitte,"New Orleans, LA",LA,3/19/1857,0.00602698,F,Betsy,1,1,2,Cash,0.07477,400.0,1,New Orleans,Desir Birac,"New Orleans, LA",LA,Mulatto
40.0,Natchitoches,Jean Adolphe Ducournau,"Natchitoches, LA",LA,3/21/1857,0.00602698,F,Pamela,1,0,1,Cash,0.07477,450.0,1,St. Mary,Philip Patout & Co. Unknown,"St. Mary, LA",LA,Negro
18.0,Natchitoches,Jean Adolphe Ducournau,"Natchitoches, LA",LA,3/21/1857,0.00602698,F,Nancy,1,0,1,Cash,0.07477,1250.0,1,Maryland,Bernard Moore Campbell,"Maryland, VA",VA,Negro
22.0,Punica,T. B. Hill,"Punica, MS",MS,3/23/1857,0.00602698,M,Bob,2,0,2,Cash,0.07477,1350.0,2,Choctaw,Jefferson B. Allgood,"Choctaw, AL",AL,Negro
10.0,Rapides,Charlotte Joetchki Bernstein,"Rapides, LA",LA,3/20/1857,0.00602698,F,Jenny,1,0,1,Cash,0.07477,600.0,1,New Orleans,Robert McRee,"New Orleans, LA",LA,Griff
20.0,New Orleans,John Trabue Hatcher,"New Orleans, LA",LA,3/16/1857,0.00602698,M,Joe,1,0,1,Cash,0.07477,950.0,1,New Orleans,Pierre Ninon Faisans,"New Orleans, LA",LA,Negro
26.0,Livingston,Christian Grenes,"Livingston, LA",LA,3/23/1857,0.00602698,F,Mary,1,0,1,Cash,0.07477,1100.0,1,New Orleans,Bernard Kendig,"New Orleans, LA",LA,Dark Griff
18.0,New Orleans,Gustavus Bredow,"New Orleans, LA",LA,3/6/1857,0.00602698,M,Strother,1,0,1,Cash,0.07477,1300.0,1,Galveston,Michael Laugan,"Galveston, TX",TX,Negro
35.0,New Orleans,George Washington Cox,"New Orleans, LA",LA,3/24/1857,0.00602698,M,William,1,0,1,Cash,0.07477,900.0,1,New Orleans,Aaron Cox,"New Orleans, LA",LA,Negro
21.0,New Orleans,Sarah Bartlett Saunders,"New Orleans, LA",LA,3/21/1857,0.00602698,M,Nelson,1,0,1,Cash,0.07477,1055.0,1,New Orleans,Sarah E. Melhado Bartlett,"New Orleans, LA",LA,Negro
20.0,Rapides,Thomas Jefferson Stafford,"Rapides, LA",LA,3/21/1857,0.006202525,F,Charlotte Jenefa,1,0,1,Credit,0.07702264,1404.0,1,Baltimore,Bernard Moore Campbell,"Baltimore, MD",MD,Griff
38.0,New Orleans,Adolpheus Neuhaus,"New Orleans, LA",LA,3/20/1857,0.00602698,M,Louis,1,0,1,Cash,0.07477,800.0,1,West Baton Rouge,David Pipes,"West Baton Rouge, LA",LA,Negro
19.0,Pointe Coupee,James Alfred Morgan,"Pointe Coupee, LA",LA,3/16/1857,0.00602698,M,Patrick,2,0,2,Cash,0.07477,3000.0,1,Augusta,Nelson Clement Trowbridge,"Augusta, GA",GA,Unknown
20.0,Bossier,Benjamin W. Burnham,"Bossier, LA",LA,3/16/1857,0.00602698,M,Willis,1,0,1,Cash,0.07477,900.0,1,New Orleans,Lawrence Predergast,"New Orleans, LA",LA,Negro
24.0,New Orleans,Juan Ygnacio de Egana,"New Orleans, LA",LA,3/24/1857,0.006377733,M,Lawson Elvy,18,0,18,Credit,0.07927528,1575.0,18,Baltimore,Bernard Moore Campbell,"Baltimore, MD",MD,Negro
21.0,New Orleans,Juan Ygnacio de Egana,"New Orleans, LA",LA,3/24/1857,0.006202525,F,Sarah Jenkins,1,1,2,Credit,0.07702264,1400.0,1,Baltimore,Bernard Moore Campbell,"Baltimore, MD",MD,Negro
32.0,Rapides,Amelie Baillio Compton,"Rapides, LA",LA,3/21/1857,0.006202525,M,John,1,0,1,Credit,0.07702264,1836.0,1,New Orleans,John Gilbert Cocks,"New Orleans, LA",LA,Negro
22.0,New Orleans,John Lyall,"New Orleans, LA",LA,3/23/1857,0.00602698,M,Louis,1,0,1,Cash,0.07477,1050.0,1,New Orleans,Francois Snaer,"New Orleans, LA",LA,Negro
24.0,St. Mary,Charles Fleming,"St. Mary, LA",LA,3/26/1857,0.00602698,M,Walker,1,0,1,Cash,0.07477,1400.0,1,Augusta,Nelson Clement Trowbridge,"Augusta, GA",GA,Negro
19.0,Plaquemines,William Stackhouse,"Plaquemines, LA",LA,3/25/1857,0.00602698,M,Pierre,1,0,1,Cash,0.07477,1250.0,1,New Orleans,Frank Vidal,"New Orleans, LA",LA,Negro
45.0,New Orleans,Gustave Phillippe Marigny,"New Orleans, LA",LA,3/26/1857,0.00602698,F,Rose,1,0,1,Cash,0.07477,400.0,1,New Orleans,Delphin Bienvenu,"New Orleans, LA",LA,Negro
32.0,New Orleans,Alfred Vienne,"New Orleans, LA",LA,12/24/1856,0.00587886,M,Ness,2,0,2,Cash and Credit,0.07287264,1250.0,1,St. Bernard,Louis Marcel Bienvenu,"St. Bernard, LA",LA,Negro
40.0,New Orleans,Alfred Vienne,"New Orleans, LA",LA,3/24/1857,0.00602698,F,Emily,2,0,2,Cash,0.07477,1975.0,1,St. Bernard,Louis Marcel Bienvenu,"St. Bernard, LA",LA,Negro
33.0,New Orleans,Robert Spence,"New Orleans, LA",LA,3/25/1857,0.00602698,F,Lucrecia,1,0,1,Cash,0.07477,775.0,1,New Orleans,Virginia C. Alexander Burke,"New Orleans, LA",LA,Negro
11.0,New Orleans,John Trabue Hatcher,"New Orleans, LA",LA,3/28/1857,0.00602698,M,Giffe,1,0,1,Cash,0.07477,1000.0,1,New Orleans,Adolphe Rocquet,"New Orleans, LA",LA,Negro
45.0,Assumption,Jacques S. Lavinge,"Assumption, LA",LA,3/26/1857,0.00602698,F,Rosette,1,0,1,Cash,0.07477,800.0,1,New Orleans,Pierre Landreaux,"New Orleans, LA",LA,Mulatto
37.0,New Orleans,Margaret Giffney Haughrey,"New Orleans, LA",LA,3/27/1857,0.006377733,M,Jim,1,0,1,Credit,0.07927528,600.0,1,New Orleans,Philip Rotchford,"New Orleans, LA",LA,Negro
43.0,New Orleans,Stephen Jones,"New Orleans, LA",LA,3/28/1857,0.00602698,M,Robert,1,0,1,Cash,0.07477,675.0,1,New Orleans,Edward Farrelly,"New Orleans, LA",LA,Negro
22.0,New Orleans,John H. Reid,"New Orleans, LA",LA,3/27/1857,0.00602698,M,William,1,0,1,Cash,0.07477,1500.0,1,New Orleans,George Chapman,"New Orleans, LA",LA,Negro
18.0,Unknown,Alfred Ingraham,"Unknown, MS",MS,3/6/1857,0.00602698,F,Nelly,1,0,1,Cash,0.07477,1050.0,1,New Orleans,Charlotte Wilhelmina Verlinger Backhaus-Peper,"New Orleans, LA",LA,Negro
36.0,New Orleans,John Morris Bach,"New Orleans, LA",LA,3/23/1857,0.00587886,M,Willis,1,0,1,Cash and Credit,0.07287264,605.0,1,St. Bernard,Jules Reggio,"St. Bernard, LA",LA,Negro
24.0,Iberville,Joesph Elliot,"Iberville, LA",LA,3/5/1857,0.00602698,F,Rosa,1,0,1,Cash,0.07477,1300.0,1,New Orleans,Manuel Elliott,"New Orleans, LA",LA,Negro
43.0,New Orleans,Wilhelmina Marguerite Albers Woeniger,"New Orleans, LA",LA,3/30/1857,0.00602698,M,Eugine/ Guillermo,1,0,1,Cash,0.07477,212.0,1,New Orleans,Joseph Benito,"New Orleans, LA",LA,Negro
39.0,Jefferson,Florentin Berthier,"Jefferson, LA",LA,3/5/1857,0.00602698,M,Charles/ Robert,1,0,1,Cash,0.07477,725.0,1,Jefferson,Joseph Wandestrand,"Jefferson, LA",LA,Negro
28.0,New Orleans,Louis Ferrioe Bouckereau,"New Orleans, LA",LA,3/31/1857,0.00602698,M,Jacques/ Jack,1,0,1,Cash,0.07477,900.0,1,New Orleans,Desiree Landry le Blanc,"New Orleans, LA",LA,Negro
30.0,New Orleans,Pilcher Goodrich & Co. Unknown,"New Orleans, LA",LA,3/31/1857,0.00602698,M,Augustus,1,0,1,Cash,0.07477,1050.0,1,Vicksburg,William L. Bobb,"Vicksburg, MS",MS,Griff
60.0,New Orleans,Nelson Dangerfield Saunders,"New Orleans, LA",LA,3/27/1857,0.00602698,M,Louis Congo,1,0,1,Cash,0.07477,250.0,1,New Orleans,Arthur Ambrose Maginnis,"New Orleans, LA",LA,Negro
38.0,New Orleans,Logan McKnight,"New Orleans, LA",LA,3/27/1857,0.00602698,F,Jane,1,0,1,Cash,0.07477,1200.0,1,New Orleans,William C. Tompkins,"New Orleans, LA",LA,Negro
21.0,New Orleans,Maximilien Ferdinand Bonzano,"New Orleans, LA",LA,3/27/1857,0.00602698,M,Neron,1,0,1,Cash,0.07477,1200.0,1,New Orleans,Felicia de Buys,"New Orleans, LA",LA,Negro
26.0,St. Mary,Francois Optat Darby,"St. Mary, LA",LA,3/31/1857,0.00602698,M,Daniel Sapp,3,0,3,"Exchange, Cash",0.07477,1433.0,3,Baltimore,Bernard Moore Campbell,"Baltimore, MD",MD,Negro
20.0,Baltimore,Bernard Moore Campbell,"Baltimore, MD",MD,3/31/1857,0.00602698,M,Henry Lester,2,0,2,"Exchange, Cash",0.07477,1433.0,2,St. Mary,Francois Optat Darby,"St. Mary, LA",LA,Negro
37.0,New Orleans,Jean Moreau,"New Orleans, LA",LA,3/30/1857,0.005761452,F,Estelle,1,0,1,Cash and Credit,0.07137088,600.0,1,New Orleans,Claude Dolbeau,"New Orleans, LA",LA,Negro
41.0,New Orleans,"Jean Bernard, John Cahin Couret, Stevenson","New Orleans, LA",LA,3/28/1857,0.00602698,M,Jim,1,0,1,Cash,0.07477,1000.0,1,New Orleans,Charles E. Whitmore,"New Orleans, LA",LA,Negro
30.0,New Orleans,Richard Mason Pasteur,"New Orleans, LA",LA,3/30/1857,0.00615867,F,Suzan,1,1,2,Credit,0.07645948,1000.0,1,New Orleans,Mary Suzannah Walker,"New Orleans, LA",LA,Negro
24.0,New Orleans,Anthony Seiler,"New Orleans, LA",LA,4/1/1857,0.00602698,F,Charlotte,1,0,1,Cash,0.07477,1050.0,1,New Orleans,George Maurer,"New Orleans, LA",LA,Negro
19.0,New Orleans,Sarah Gaines,"New Orleans, LA",LA,3/30/1857,0.00602698,F,Flora,1,0,1,Cash,0.07477,1050.0,1,Baltimore,Bernard Moore Campbell,"Baltimore, MD",MD,Negro
36.0,New Orleans,Wiley J. Martin,"New Orleans, LA",LA,3/30/1857,0.00602698,F,Sylvie,2,1,3,Cash,0.07477,2200.0,1,New Orleans,Charles L. Gumbel,"New Orleans, LA",LA,Negro
26.0,New Orleans,August Ferrier,"New Orleans, LA",LA,4/2/1857,0.00602698,M,William,1,0,1,Cash,0.07477,1200.0,1,New Orleans,Samuel P. Auchminty,"New Orleans, LA",LA,Negro
44.0,New Orleans,Henry H. Lee,"New Orleans, LA",LA,3/31/1857,0.006377733,M,William King,2,3,5,Credit,0.07927528,2000.0,1,Newstead,Stephen Merritt,"Newstead, NY",NY,Negro
43.0,Jefferson,Francis Dugue Jr.,"Jefferson, LA",LA,3/31/1857,0.00602698,F,Ellen,1,2,3,Cash,0.07477,2850.0,1,New Orleans,Gustavus Bredow Sr.,"New Orleans, LA",LA,Negro
12.0,New Orleans,Joseph Mathis,"New Orleans, LA",LA,4/4/1857,0.00602698,M,Simon,1,0,1,Cash,0.07477,775.0,1,New Orleans,Christian Lindauer,"New Orleans, LA",LA,Griff
23.0,Assumption,Vincent Tranquillin Pintado,"Assumption, LA",LA,10/13/1856,0.00602698,F,July Ann,1,0,1,Cash,0.07477,850.0,1,New Orleans,Pierre Bachelot,"New Orleans, LA",LA,Negro
28.0,New Orleans,Anna Eliza Martin,"New Orleans, LA",LA,10/13/1856,0.005761452,F,Elmira/ Mira,1,0,1,Cash and Credit,0.07137088,1000.0,1,New Orleans,Margaret J. Mallet,"New Orleans, LA",LA,Negro
20.0,New Orleans,Joseph Elliot,"New Orleans, LA",LA,10/14/1856,0.00602698,M,Michel,1,0,1,Cash,0.07477,1325.0,1,New Orleans,Ovide St. Amand,"New Orleans, LA",LA,Negro
29.0,New Orleans,Florence Phister,"New Orleans, LA",LA,10/11/1856,0.00602698,M,George,2,0,2,Cash,0.07477,1050.0,2,New Orleans,Jackson McLanathan,"New Orleans, LA",LA,Negro
27.0,Jefferson,Francis Dugue Jr.,"Jefferson, LA",LA,10/13/1856,0.00602698,M,Dennis,1,0,1,Cash,0.07477,530.0,1,Jefferson,Joseph Holden,"Jefferson, LA",LA,Negro
31.0,New Orleans,Benjamin Franklin Flanders,"New Orleans, LA",LA,10/17/1856,0.00602698,F,Fanny,1,0,1,Cash,0.07477,1000.0,1,New Orleans,Jacob Kohn,"New Orleans, LA",LA,Mulatto
19.0,New Orleans,Richard Barry Gracey,"New Orleans, LA",LA,10/20/1856,0.006100165,M,Ike/ Isaac,1,0,1,Credit,0.0757086,650.0,1,San Antonio,Walter S. A. Kirksey,"San Antonio, TX",TX,Negro
45.0,New Orleans,Jane Hamilton,"New Orleans, LA",LA,10/15/1856,0.00602698,F,Harriet,1,0,1,Cash,0.07477,500.0,1,New Orleans,John Todd,"New Orleans, LA",LA,Griff
24.0,Plaquemines,Charles Frederick Berens,"Plaquemines, LA",LA,10/18/1856,0.00602698,F,Genera,3,1,4,Cash,0.07477,1200.0,0,Unknown,Ann Haskins McAshan,"Unknown, Unknown",Unknown,Mulatto
33.0,New Orleans,Benjamin Mouchon,"New Orleans, LA",LA,10/16/1856,0.00602698,M,Antoine,1,0,1,Cash,0.07477,1000.0,1,New Orleans,Paul Mouchon,"New Orleans, LA",LA,Unknown
14.5,New Orleans,Francois Suzeneau,"New Orleans, LA",LA,10/20/1856,0.006202525,F,Mary Ann,1,0,1,Credit,0.07702264,900.0,1,New Orleans,John Henry,"New Orleans, LA",LA,Unknown
23.0,New Orleans,Drausin Barthelemy Macarty,"New Orleans, LA",LA,10/21/1856,0.00602698,M,Baptiste,1,0,1,Cash,0.07477,540.0,1,New Orleans,Adele Macarty,"New Orleans, LA",LA,Negro
20.0,New Orleans,Jacob Dreyfous,"New Orleans, LA",LA,10/21/1856,0.00587886,F,Susanne,1,1,2,Cash and Credit,0.07287264,950.0,1,New Orleans,Adele Macarty,"New Orleans, LA",LA,Negro
45.0,New Orleans,Angel Martin,"New Orleans, LA",LA,10/21/1856,0.00587886,F,Josephine,1,1,2,Cash and Credit,0.07287264,800.0,1,New Orleans,Adele Macarty,"New Orleans, LA",LA,Negro
11.0,New Orleans,Cyrille Labiche,"New Orleans, LA",LA,10/21/1856,0.00587886,M,Julian,1,0,1,Cash and Credit,0.07287264,600.0,1,New Orleans,Adele Macarty,"New Orleans, LA",LA,Negro
25.0,New Orleans,Stephen Jones,"New Orleans, LA",LA,10/21/1856,0.00602698,M,Bill/ William,1,0,1,Cash,0.07477,700.0,1,New Orleans,Bernard Kendig,"New Orleans, LA",LA,Negro
30.0,New Orleans,Manuel Payro,"New Orleans, LA",LA,10/20/1856,0.005790818,M,William,2,3,5,Cash and Credit,0.07174632,2000.0,1,New Orleans,Charles Xavier Lambert,"New Orleans, LA",LA,Negro
38.0,New Orleans,Francois Gabriel Le Vasseur,"New Orleans, LA",LA,10/20/1856,0.006202525,M,Temp/ Tom,1,0,1,Credit,0.07702264,800.0,1,Dijon,Charles Corlas,"Dijon, France",France,Negro
16.5,New Orleans,Jules Sere,"New Orleans, LA",LA,10/16/1856,0.00602698,F,Serene/ Serina,1,0,1,Cash,0.07477,1000.0,1,Rapides,Emily M. Terrel,"Rapides, LA",LA,Negro
25.0,New Orleans,"Jose, Phillip Bestoso, Basart","New Orleans, LA",LA,10/21/1856,0.00602698,F,Rebecca,1,1,2,Cash,0.07477,1375.0,1,New Orleans,Jean Baptiste Fleitas,"New Orleans, LA",LA,Unknown
20.0,New Orleans,Romina Crocker,"New Orleans, LA",LA,10/18/1856,0.00602698,F,Henrietta,1,1,2,Cash,0.07477,1000.0,1,New Orleans,Lewis Neville Shelton,"New Orleans, LA",LA,Negro
37.0,New Orleans,Fanny Soula Aurray,"New Orleans, LA",LA,10/21/1856,0.00602698,F,Mary,1,0,1,Cash,0.07477,800.0,1,New Orleans,Helene Pellerin,"New Orleans, LA",LA,Negro
14.0,New Orleans,Cyprien Dufour,"New Orleans, LA",LA,10/24/1856,0.00587886,M,John,1,0,1,Cash and Credit,0.07287264,800.0,1,New Orleans,Adele Macarty,"New Orleans, LA",LA,Negro
41.0,New Orleans,Lewis Neville Shelton,"New Orleans, LA",LA,10/22/1856,0.00602698,F,Nancy,1,0,1,Cash,0.07477,140.0,1,New Orleans,Bernard Cohen,"New Orleans, LA",LA,Negro
30.0,New Orleans,Lewis Neville Shelton,"New Orleans, LA",LA,10/23/1856,0.00602698,F,Louise,1,0,1,Cash,0.07477,500.0,1,New Orleans,Cecile Canellas,"New Orleans, LA",LA,Negro
25.0,Bolivar,Elias Rees Porter,"Bolivar, MS",MS,10/24/1856,0.00602698,M,William Henry,10,0,10,Cash,0.07477,1450.0,10,Richmond,Jeremiah Smith,"Richmond, VA",VA,Unknown
43.0,Plaquemines,David Raymond Fox,"Plaquemines, LA",LA,10/24/1856,0.00602698,M,Rubin,1,0,1,Cash,0.07477,900.0,1,Richmond,Jeremiah Smith,"Richmond, VA",VA,Negro
34.0,Jefferson,Dominique Verges,"Jefferson, LA",LA,10/23/1856,0.00602698,F,Malinda,1,1,2,Cash,0.07477,600.0,1,New Orleans,"Jean Baptiste, Melite Bellome","New Orleans, LA",LA,Mulatto
19.0,New Orleans,Lavinia Cells Dabney,"New Orleans, LA",LA,10/20/1856,0.00602698,F,Lavinia,1,0,1,Cash,0.07477,1200.0,1,New Orleans,John B. Womack,"New Orleans, LA",LA,Negro
21.0,Orleans,Hugh O'Donnell,"Orleans, LA",LA,10/25/1856,0.00602698,M,Tom,1,0,1,Cash,0.07477,1375.0,1,Richmond,Jeremiah Smith,"Richmond, VA",VA,Griff
23.0,New Orleans,John McDonnell,"New Orleans, LA",LA,10/23/1856,0.006202525,M,Henry Gordon,1,0,1,Credit,0.07702264,1500.0,1,New Orleans,Andrew B. James,"New Orleans, LA",LA,Negro
18.0,New Orleans,Paulding F. Anderson,"New Orleans, LA",LA,10/27/1856,0.005732077,F,Milly,1,1,2,Cash and Credit,0.07099544,1000.0,1,New Orleans,Margaret W. Scott,"New Orleans, LA",LA,Mulatto
39.0,New Orleans,Louis Caretta,"New Orleans, LA",LA,10/22/1856,0.00602698,F,Louisa,1,1,2,Cash,0.07477,610.0,1,New Orleans,Adelaide Caroline Gentilly,"New Orleans, LA",LA,Negro
31.0,New Orleans,Mary Ann Hunt,"New Orleans, LA",LA,10/28/1856,0.00602698,F,Virginie,1,0,1,"Exchange, Cash",0.07477,1050.0,1,New Orleans,John Trabue Hatcher,"New Orleans, LA",LA,Negro
22.0,New Orleans,John Trabue Hatcher,"New Orleans, LA",LA,10/28/1856,0.00602698,F,Louise,1,0,1,"Exchange, Cash",0.07477,900.0,1,New Orleans,Mary Ann Hunt,"New Orleans, LA",LA,Negro
40.0,Jackson,Richard Samuel Bostick,"Jackson, TX",TX,10/28/1856,0.00602698,M,Jack,6,1,7,Cash,0.07477,1000.0,6,Richmond,Jeremiah Smith,"Richmond, VA",VA,Negro
18.0,New Orleans,John B. Robertson,"New Orleans, LA",LA,10/25/1856,0.00587886,F,Denise,1,0,1,Cash and Credit,0.07287264,1450.0,1,New Orleans,Bernard Kendig,"New Orleans, LA",LA,Negro
31.0,Livingston,William Wells,"Livingston, LA",LA,10/29/1856,0.00602698,F,Mary,1,0,1,Cash,0.07477,500.0,1,New Orleans,Charles T. Cryer,"New Orleans, LA",LA,Negro
25.0,Unknown,John Culbertson,"Unknown, Unknown",Unknown,10/14/1856,0.006054689,F,Marianne,1,0,1,Cash and Credit,0.07512528,350.0,1,New Orleans,Henry Fletcher,"New Orleans, LA",LA,Griff
44.0,New Orleans,John Alfred Swift,"New Orleans, LA",LA,10/21/1856,0.00587886,F,Rose,1,0,1,Cash and Credit,0.07287264,500.0,1,New Orleans,James Jerome Dalton,"New Orleans, LA",LA,Negro
25.0,New Orleans,James Peter Freret,"New Orleans, LA",LA,10/25/1856,0.0,M,Johnson,1,0,1,Cash and Credit,0.0,980.0,1,New Orleans,Bernard Kendig,"New Orleans, LA",LA,Negro
30.0,New Orleans,Maria Rosanda,"New Orleans, LA",LA,10/31/1856,0.00602698,M,George,1,0,1,Cash,0.07477,100.0,1,New Orleans,Hezekiah Keefer,"New Orleans, LA",LA,Negro
32.0,New Orleans,James Mimick,"New Orleans, LA",LA,10/31/1856,0.00602698,F,Milly,1,4,5,Cash,0.07477,1810.0,1,Panola,Homer L. Anthony,"Panola, MS",MS,Negro
17.0,New Orleans,Peter McGin,"New Orleans, LA",LA,10/31/1856,0.00602698,M,Frank,1,0,1,Cash,0.07477,950.0,1,Panola,Homer L. Anthony,"Panola, MS",MS,Negro
19.0,New Orleans,Will Forordyce Bisbee,"New Orleans, LA",LA,11/1/1856,0.00602698,F,Martha Ann,1,0,1,Cash,0.07477,1200.0,1,New Orleans,Bernard Kendig,"New Orleans, LA",LA,Negro
35.0,New Orleans,John T. Cox,"New Orleans, LA",LA,11/3/1856,0.00602698,F,Ann,1,0,1,Cash,0.07477,700.0,1,New Orleans,Bernard Kendig,"New Orleans, LA",LA,Black
25.0,New Orleans,John T. Moore,"New Orleans, LA",LA,10/27/1856,0.005732077,M,Biggins,1,0,1,Cash and Credit,0.07099544,1400.0,1,New Orleans,Thomas Jefferson Mulder,"New Orleans, LA",LA,Negro
7.0,New Orleans,Louis Vella,"New Orleans, LA",LA,10/31/1856,0.00602698,F,Patty,1,0,1,Cash,0.07477,400.0,1,Panola,Homer L. Anthony,"Panola, MS",MS,Negro
20.0,New Orleans,James Chittenden,"New Orleans, LA",LA,10/31/1856,0.00602698,M,Dudley,1,0,1,Cash,0.07477,990.0,1,Panola,Homer L. Anthony,"Panola, MS",MS,Negro
24.0,New Orleans,Samuel Bell,"New Orleans, LA",LA,11/4/1856,0.00602698,F,Leah,1,0,1,Cash,0.07477,1225.0,1,New Orleans,George Heation,"New Orleans, LA",LA,Negro
33.0,New Orleans,Warren Davis,"New Orleans, LA",LA,10/27/1856,0.005790818,F,Ellen Hanson,1,0,1,Cash and Credit,0.07174632,1050.0,1,New Orleans,Milton Job Reigart,"New Orleans, LA",LA,Negro
17.0,New Orleans,Bernard Kendig,"New Orleans, LA",LA,11/7/1856,0.00602698,M,Alfred,1,0,1,Cash,0.07477,750.0,1,New Orleans,Henri Germain,"New Orleans, LA",LA,Griff
20.0,New Orleans,A. Lilly,"New Orleans, LA",LA,10/23/1856,0.00602698,M,Henry/ Ephraim,1,0,1,Cash,0.07477,950.0,1,Galveston,John Henry Brown,"Galveston, TX",TX,Negro
25.0,New Orleans,Jean Aristide Berniard,"New Orleans, LA",LA,11/6/1856,0.00615867,F,Marie Irene,1,0,1,Credit,0.07645948,550.0,1,New Orleans,"Remy, Marcelitte  Cavalier","New Orleans, LA",LA,Mulatto
12.0,New Orleans,John B. Womack,"New Orleans, LA",LA,12/5/1856,0.00602698,F,Marguerite,1,0,1,Cash,0.07477,650.0,1,New Orleans,Pierre Casimir Blanchin,"New Orleans, LA",LA,Mulatto
30.0,New Orleans,James M. Hamilton,"New Orleans, LA",LA,12/6/1856,0.00602698,M,Solomon,1,0,1,Cash,0.07477,1300.0,1,Jefferson,William Smith,"Jefferson, LA",LA,Negro
25.0,New Orleans,Daniel S. Dewes,"New Orleans, LA",LA,12/8/1856,0.00602698,M,Colin,1,0,1,Cash,0.07477,1250.0,1,St. Helena,Jacob B. Strickland,"St. Helena, LA",LA,Negro
20.0,Plaquemines,Richard Sadler Cubitt,"Plaquemines, LA",LA,12/6/1857,0.00602698,M,John Cunningham,1,0,1,Cash,0.07477,1300.0,1,Baltimore,Bernard Moore Campbell,"Baltimore, MD",MD,Negro
40.0,New Orleans,Dominique Bouligny,"New Orleans, LA",LA,12/8/1856,0.005790818,F,Louise,1,3,4,Cash and Credit,0.07174632,2400.0,1,New Orleans,Jacobi Lewis,"New Orleans, LA",LA,Griff
12.0,New Orleans,John Trabue Hatcher,"New Orleans, LA",LA,12/6/1857,0.00602698,M,Edmond,1,0,1,Cash,0.07477,690.0,1,New Orleans,Marie Cecile Daunoy,"New Orleans, LA",LA,Unknown
24.0,New Orleans,Emily A. Smith Ferriday,"New Orleans, LA",LA,12/6/1857,0.00602698,F,Eliza,1,0,1,Cash,0.07477,1100.0,1,New Orleans,Edwin Morris Rusha,"New Orleans, LA",LA,Yellow
16.0,New Orleans,Joseph M. Bensadon,"New Orleans, LA",LA,12/9/1856,0.00602698,F,Sarah Jane Long,1,0,1,Cash,0.07477,900.0,1,New Orleans,Henry Smith Hall,"New Orleans, LA",LA,Negro
14.0,St. James,Samuel Fagot,"St. James, LA",LA,12/9/1856,0.00602698,F,Summerville,1,0,1,Cash,0.07477,1150.0,1,New Orleans,Althee Louise Hewlett,"New Orleans, LA",LA,Negro
17.0,New Orleans,Paul Emile Theard,"New Orleans, LA",LA,12/8/1856,0.005790818,F,Winny Ann Hartshorn,1,0,1,Cash and Credit,0.07174632,1040.0,1,New Orleans,Alcee Jacques Villere,"New Orleans, LA",LA,Negro
16.0,New Orleans,Almira L. Phelps,"New Orleans, LA",LA,12/12/1856,0.00602698,F,Elizabeth,1,0,1,Cash,0.07477,775.0,1,New Orleans,Mary L. White Trichell,"New Orleans, LA",LA,Negro
19.0,Tuscaloosa,James Fredell Long,"Tuscaloosa, AL",AL,12/10/1856,0.00602698,F,Henrietta/ Harriet,1,1,2,Cash,0.07477,950.0,1,New Orleans,Jean Baptiste Fleitas,"New Orleans, LA",LA,Negro
24.0,New Orleans,Joseph Hernandez,"New Orleans, LA",LA,12/13/1856,0.00602698,F,Celestine,1,0,1,Cash,0.07477,1050.0,1,New Orleans,Caroline Lamarque,"New Orleans, LA",LA,Negro
