1st Household Weight,1st Household Weight Description,2nd Household Weight,2nd Household Weight Description,Alpha Carotene,Ash,Beta Carotene,Beta Cryptoxanthin,Calcium,Carbohydrate,Category,Cholesterol,Choline,Copper,Description,Fiber,Iron,Kilocalories,Lutein and Zeaxanthin,Lycopene,Magnesium,Manganese,Monosaturated Fat,Niacin,Nutrient Data Bank Number,Pantothenic Acid,Phosphorus,Polysaturated Fat,Potassium,Protein,Refuse Percentage,Retinol,Riboflavin,Saturated Fat,Selenium,Sodium,Sugar Total,Thiamin,Total Lipid,Vitamin A - IU,Vitamin A - RAE,Vitamin B12,Vitamin B6,Vitamin C,Vitamin E,Vitamin K,Water,Zinc
28.35,1 oz,85,3 oz,0,0.95,0,0,15,0.0,LAMB,64,0,0.141,"LAMB,AUS,IMP,FRSH,LOIN,LN,1/8""FAT,RAW",0.0,1.79,146,0,0,24,0.014,2.463,7.283,17312,0.66,199,0.261,327,21.0,36,0,0.313,2.673,9.0,75,0.0,0.183,6.24,0,0,1.85,0.488,0.0,0.0,0.0,72.17,2.69
85.0,3 oz,0,,0,1.07,0,0,21,0.0,LAMB,81,0,0.156,"LAMB,AUS,IMP,FRSH,LOIN,LN,1/8""FAT,CKD,BRLD",0.0,2.18,192,0,0,26,0.014,3.499,8.15,17313,0.84,220,0.367,340,26.53,31,0,0.333,3.687,10.3,80,0.0,0.18,8.75,0,0,2.01,0.514,0.0,0.0,0.0,64.45,3.48
28.35,1 oz,454,1 lb,0,0.75,0,0,13,0.0,LAMB,68,0,0.12,"LAMB,AUS,IMP,FRSH,RIB,LN&FAT,1/8""FAT,RAW",0.0,1.34,289,0,0,18,0.009,9.765,5.103,17314,0.501,156,0.985,254,16.46,26,0,0.232,11.925,6.9,68,0.0,0.145,24.2,0,0,1.62,0.347,0.0,0.0,0.0,59.01,2.51
286.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,0.89,0,0,17,0.0,LAMB,80,0,0.131,"LAMB,AUS,IMP,FRSH,RIB,LN&FAT,1/8""FAT,CKD,RSTD",0.0,1.67,277,0,0,21,0.012,7.94,5.559,17315,0.647,182,0.728,282,22.24,23,0,0.272,9.734,9.1,77,0.0,0.131,20.21,0,0,1.94,0.382,0.0,0.0,0.0,57.53,3.35
28.35,1 oz,454,1 lb,0,0.9,0,0,10,0.0,LAMB,66,0,0.147,"LAMB,AUS,IMP,FRSH,RIB,LN,1/8""FAT,RAW",0.0,1.59,160,0,0,22,0.012,3.242,6.303,17316,0.587,186,0.32,305,20.12,46,0,0.277,3.533,8.7,81,0.0,0.177,8.2,0,0,1.82,0.432,0.0,0.0,0.0,71.17,3.03
241.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,0.97,0,0,15,0.0,LAMB,80,0,0.143,"LAMB,AUS,IMP,FRSH,RIB,LN,1/8""FAT,CKD,RSTD",0.0,1.78,210,0,0,23,0.013,4.503,6.057,17317,0.693,195,0.429,302,24.63,35,0,0.297,5.072,9.7,82,0.0,0.143,11.6,0,0,1.96,0.421,0.0,0.0,0.0,63.78,3.7
28.35,1 oz,454,1 lb,0,0.78,0,0,18,0.0,LAMB,66,0,0.113,"LAMB,AUS,IMP,FRSH,SHLDR,WHL (ARM&BLD),LN&FAT,1/8""FAT,RAW",0.0,1.26,256,0,0,18,0.01,8.284,4.001,17318,0.678,156,0.84,267,16.68,22,0,0.213,9.907,3.3,76,0.0,0.107,20.47,0,0,2.61,0.261,0.0,0.0,0.0,62.7,4.09
262.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,0.96,0,0,28,0.0,LAMB,89,0,0.137,"LAMB,AUS,IMP,FRSH,SHLDR,WHL (ARM&BLD),LN&FAT,1/8""FAT,CKD",0.0,1.78,296,0,0,21,0.014,8.537,4.415,17319,0.717,183,0.822,288,23.58,22,0,0.267,10.324,4.5,85,0.0,0.094,21.65,0,0,3.29,0.204,0.0,0.0,0.0,55.31,5.85
28.35,1 oz,454,1 lb,0,0.89,0,0,18,0.0,LAMB,64,0,0.13,"LAMB,AUS,IMP,FRSH,SHLDR,WHL (ARM&BLD),LN,1/8""FAT,RAW",0.0,1.42,155,0,0,21,0.013,3.214,4.58,17320,0.785,178,0.323,306,19.36,38,0,0.24,3.355,3.9,88,0.0,0.12,8.01,0,0,3.01,0.299,0.0,0.0,0.0,72.39,4.87
222.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,1.06,0,0,28,0.0,LAMB,91,0,0.15,"LAMB,AUS,IMP,FRSH,SHLDR,WHL (ARM&BLD),LN,1/8""FAT,CKD",0.0,1.9,233,0,0,22,0.014,5.264,4.695,17321,0.775,195,0.546,308,26.18,34,0,0.29,5.843,5.1,91,0.0,0.1,13.44,0,0,3.56,0.211,0.0,0.0,0.0,61.05,6.65
28.35,1 oz,85,3 oz,0,0.83,0,0,16,0.0,LAMB,65,0,0.12,"LAMB,AUS,IMP,FRSH,SHLDR,ARM,LN&FAT,1/8""FAT,RAW",0.0,1.35,243,0,0,19,0.012,7.697,3.994,17322,0.677,168,0.777,281,17.06,9,0,0.212,9.125,6.5,72,0.0,0.107,18.89,0,0,2.6,0.26,0.0,0.0,0.0,63.82,3.52
85.0,3 oz,0,,0,0.93,0,0,27,0.0,LAMB,106,0,0.188,"LAMB,AUS,IMP,FRSH,SHLDR,ARM,LN&FAT,1/8""FAT,CKD,BRSD",0.0,2.42,311,0,0,23,0.018,8.173,4.369,17323,0.707,201,0.83,268,29.7,13,0,0.263,9.696,9.2,73,0.0,0.093,20.38,0,0,3.25,0.203,0.0,0.0,0.0,51.03,6.64
28.35,1 oz,85,3 oz,0,0.95,0,0,15,0.0,LAMB,62,0,0.139,"LAMB,AUS,IMP,FRSH,SHLDR,ARM,LN,1/8""FAT,RAW",0.0,1.54,137,0,0,22,0.015,2.424,4.58,17324,0.785,193,0.27,325,19.88,28,0,0.24,2.335,7.7,83,0.0,0.12,5.81,0,0,3.01,0.299,0.0,0.0,0.0,73.95,4.16
85.0,3 oz,0,,0,1.03,0,0,27,0.0,LAMB,111,0,0.215,"LAMB,AUS,IMP,FRSH,SHLDR,ARM,LN,1/8""FAT,CKD,BRSD",0.0,2.71,238,0,0,25,0.02,4.16,4.695,17325,0.775,221,0.499,287,34.17,29,0,0.29,4.173,10.6,78,0.0,0.1,10.23,0,0,3.56,0.211,0.0,0.0,0.0,56.98,7.78
28.35,1 oz,454,1 lb,0,0.76,0,0,19,0.0,LAMB,67,0,0.109,"LAMB,AUS,IMP,FRSH,SHLDR,BLADE,LN&FAT,1/8""FAT,RAW",0.0,1.21,262,0,0,17,0.01,8.579,4.004,17326,0.679,150,0.864,260,16.48,28,0,0.213,10.3,6.9,78,0.0,0.107,21.28,0,0,2.61,0.261,0.0,0.0,0.0,62.13,4.37
273.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,0.98,0,0,28,0.0,LAMB,84,0,0.121,"LAMB,AUS,IMP,FRSH,SHLDR,BLADE,LN&FAT,1/8""FAT,CKD,BRLD",0.0,1.58,291,0,0,20,0.012,8.644,4.43,17327,0.72,177,0.82,295,21.71,25,0,0.268,10.51,8.2,88,0.0,0.095,22.03,0,0,3.3,0.205,0.0,0.0,0.0,56.63,5.61
28.35,1 oz,454,1 lb,0,0.87,0,0,19,0.0,LAMB,64,0,0.126,"LAMB,AUS,IMP,FRSH,SHLDR,BLADE,LN,1/8""FAT,RAW",0.0,1.36,164,0,0,20,0.012,3.611,4.58,17328,0.785,170,0.357,298,19.1,43,0,0.24,3.883,8.1,90,0.0,0.12,9.09,0,0,3.01,0.299,0.0,0.0,0.0,71.62,5.22
233.0,"1 piece, cooked, excluding refuse (yield from 1 lb raw meat with refuse)",85,3 oz,0,1.07,0,0,28,0.0,LAMB,85,0,0.131,"LAMB,AUS,IMP,FRSH,SHLDR,BLADE,LN,1/8""FAT,CKD,BRLD",0.0,1.67,231,0,0,21,0.013,5.589,4.695,17329,0.775,188,0.559,315,23.83,36,0,0.29,6.334,9.0,94,0.0,0.1,14.38,0,0,3.56,0.211,0.0,0.0,0.0,62.25,6.32
85.0,"1 serving,  ( 3 oz )",113,1 patty,0,0.88,0,0,11,0.0,GAME MEAT BISON,70,0,0.131,"GAME MEAT BISON,GROUND,RAW",0.0,2.6,223,0,0,19,0.009,0.0,4.91,17330,0.64,181,0.0,307,18.67,0,0,0.227,0.0,18.7,66,0.0,0.13,15.93,0,0,1.79,0.353,0.0,0.24,0.0,64.25,4.29
87.29,"1 patty,  ( yield from 112.7 g raw meat )",85,"1 serving,  ( 3 oz )",0,1.02,0,0,13,0.0,GAME MEAT,83,0,0.146,"GAME MEAT,BISON,GROUND,CKD,PAN-BROILED",0.0,3.08,238,0,0,22,0.01,0.0,5.57,17331,1.14,205,0.0,341,23.77,0,0,0.247,0.0,30.0,73,0.0,0.13,15.13,0,0,2.28,0.375,0.0,0.24,0.0,59.53,5.14
194.46,"1 steak,  ( yield from 309.7 g raw meat )",85,"1 serving,  ( 3 oz )",0,1.17,0,0,5,0.0,GAME MEAT BISON,86,0,0.211,"GAME MEAT BISON,TOP SIRLOIN,LN,1"" STEAK,CKD,BRLD",0.0,3.47,171,0,0,27,0.013,2.206,5.57,17332,1.345,253,0.266,387,28.05,8,0,0.447,2.412,41.2,53,0.0,0.227,5.65,0,0,2.83,0.557,0.0,0.2,0.0,65.1,5.11
773.57,"1 roast,  ( yield from 1247 g raw meat )",85,"1 serving,  ( 3 oz )",0,1.08,0,0,7,0.0,GAME MEAT,111,0,0.208,"GAME MEAT,BISON,CHUCK,SHLDR CLOD,LN,3-5 LB RST,CKD,BRSD",0.0,4.86,193,0,0,26,0.017,2.122,4.773,17333,1.62,239,0.255,316,33.78,11,0,0.47,2.32,41.7,57,0.0,0.12,5.43,0,0,2.38,0.458,0.0,0.23,0.0,60.48,8.64
1237.38,1 roast,0,,0,0.98,0,0,5,0.0,GAME MEAT,64,0,0.202,"GAME MEAT,BISON,CHUCK,SHLDR CLOD,LN,3-5 LB RST,RAW",0.0,2.88,119,0,0,24,0.013,1.23,4.443,17334,0.724,213,0.148,353,21.12,12,0,0.347,1.345,28.7,62,0.0,0.227,3.15,0,0,2.46,0.472,0.0,0.16,0.0,75.5,5.27
178.54,"1 steak,  ( yield from 232.8 g raw meat )",85,"1 serving,  ( 3 oz )",0,1.02,0,0,7,0.0,GAME MEAT,79,0,0.201,"GAME MEAT,BISON,RIBEYE,LN,1"" STEAK,CKD,BRLD",0.0,2.88,177,0,0,26,0.012,2.213,6.687,17335,1.01,238,0.266,371,29.45,14,0,0.307,2.419,42.1,52,0.0,0.137,5.67,0,0,1.29,0.475,0.0,0.21,0.0,64.48,5.01
180.4,1 steak,85,"1 serving,  ( 3 oz )",0,1.2,0,0,5,0.0,GAME MEAT,85,0,0.21,"GAME MEAT,BISON,TOP RND,LN,1"" STEAK,CKD,BRLD",0.0,3.52,174,0,0,28,0.011,1.79,6.475,17336,1.448,257,0.215,382,30.18,4,0,0.365,1.957,41.0,41,0.0,0.165,4.96,0,0,1.81,0.657,0.0,0.21,0.0,65.08,3.79
489.3,1 steak,0,,0,1.18,0,0,5,0.0,GAME MEAT,65,0,0.131,"GAME MEAT,BISON,TOP RND,LN,1"" STEAK,RAW",0.0,2.66,122,0,0,27,0.047,0.95,6.183,17337,0.799,237,0.114,390,23.32,5,0,0.337,1.039,35.3,47,0.0,0.217,2.43,0,0,1.55,0.562,0.0,0.17,0.0,73.95,2.92
102.23,"1 patty,  ( yield from 102.2 g raw meat )",0,,0,1.04,0,0,12,0.0,GAME MEAT,66,0,0.15,"GAME MEAT,ELK,GROUND,RAW",0.0,2.75,172,0,0,22,0.023,2.507,4.89,17338,0.96,195,0.415,322,21.76,0,0,0.26,3.469,8.0,79,0.0,0.125,8.82,0,0,2.13,0.336,0.0,0.28,0.0,68.84,5.4
95.28,"1 patty,  ( yield from 104.1 g raw meat )",85,"1 serving,  ( 3 oz )",0,1.04,0,0,10,0.0,GAME MEAT,78,0,0.142,"GAME MEAT,ELK,GROUND,CKD,PAN-BROILED",0.0,3.34,193,0,0,24,0.011,2.757,5.32,17339,1.05,221,0.412,354,26.64,0,0,0.32,4.002,9.0,85,0.0,0.125,8.74,0,0,2.57,0.42,0.0,0.57,0.0,64.14,6.56
113.52,"1 steak,  ( yield from 148.1 g raw meat )",85,"1 serving,  ( 3 oz )",0,1.14,0,0,5,0.0,GAME MEAT,75,0,0.173,"GAME MEAT,ELK,LOIN,LN,CKD,BRLD",0.0,3.96,167,0,0,28,0.012,1.092,8.98,17340,1.222,256,0.181,404,31.0,6,0,0.33,1.511,10.5,54,0.0,0.16,3.84,0,0,0.83,0.47,0.0,0.56,0.0,64.5,5.1
175.6,"1 steak,  ( yield from 233.1 g raw meat )",85,"1 serving,  ( 3 oz )",0,1.28,0,0,5,0.0,GAME MEAT,78,0,0.221,"GAME MEAT,ELK,RND,LN,CKD,BRLD",0.0,4.08,156,0,0,28,0.015,0.75,7.16,17341,1.219,266,0.124,392,30.94,5,0,0.46,1.037,10.6,51,0.0,0.18,2.64,0,0,1.5,0.466,0.0,0.54,0.0,65.43,5.64
92.49,"1 steak,  ( yield from 123.5 g raw meat )",85,"1 serving,  ( 3 oz )",0,1.34,0,0,5,0.0,GAME MEAT,72,0,0.349,"GAME MEAT,ELK,TENDERLOIN,LN,CKD,BRLD",0.0,4.07,162,0,0,29,0.019,0.97,6.143,17342,1.212,285,0.161,392,30.76,4,0,0.37,1.342,10.5,50,0.0,0.144,3.41,0,0,2.96,0.485,0.0,0.55,0.0,64.93,4.12
0.0,,0,,0,0.88,0,0,11,0.0,GAME MEAT,80,88,0.14,"GAME MEAT,DEER,GROUND,RAW",0.0,2.92,157,0,0,21,0.014,1.344,5.7,17343,0.69,201,0.394,330,21.78,0,0,0.287,3.361,10.0,75,0.0,0.547,7.13,0,0,1.87,0.464,0.0,0.45,1.2,71.15,4.2
92.66,1 patty,85,"1 serving,  ( 3 oz )",0,1.07,0,0,14,0.0,GAME MEAT,98,102,0.1,"GAME MEAT,DEER,GROUND,CKD,PAN-BROILED",0.0,3.35,187,0,0,24,0.013,1.939,9.257,17344,0.76,228,0.444,364,26.45,0,0,0.327,3.993,10.3,78,0.0,0.503,8.22,0,0,2.32,0.468,0.0,0.68,1.4,64.23,5.2
54.37,1 steak,85,"1 serving,  ( 3 oz )",0,1.25,0,0,6,0.0,GAME MEAT,79,113,0.227,"GAME MEAT,DEER,LOIN,LN,1"" STEAK,CKD,BRLD",0.0,4.09,150,0,0,30,0.029,0.351,10.757,17345,0.868,277,0.103,398,30.2,0,0,0.513,0.878,13.3,57,0.0,0.28,2.38,0,0,1.83,0.756,0.0,0.62,1.2,67.07,3.63
292.98,1 roast,85,"1 serving,  ( 3 oz )",0,1.12,0,0,6,0.0,GAME MEAT,113,134,0.285,"GAME MEAT,DEER,SHLDR CLOD,LN,3-5 LB RST,CKD,BRSD",0.0,5.01,191,0,0,28,0.026,0.783,7.43,17346,1.025,261,0.23,313,36.28,0,0,0.657,1.959,17.7,52,0.0,0.153,3.95,0,0,3.06,0.481,0.0,0.75,1.5,59.78,8.64
202.07,"1 roast,  ( yield from 271.8 g raw meat )",85,"1 serving,  ( 3 oz )",0,1.27,0,0,5,0.0,GAME MEAT,88,0,0.254,"GAME MEAT,DEER,TENDERLOIN,LN,0.5-1 LB RST,CKD,BRLD",0.0,4.25,149,0,0,33,0.022,0.554,8.78,17347,0.856,299,0.127,434,29.9,0,0,0.563,1.142,11.0,57,0.0,0.26,2.35,0,0,3.62,0.614,0.0,0.62,0.0,67.2,3.99
101.9,"1 steak,  ( yield from 134.9 g raw meat )",85,"1 serving,  ( 3 oz )",0,1.2,0,0,4,0.0,GAME MEAT,85,0,0.272,"GAME MEAT,DEER,TOP RND,LN,1"" STEAK,CKD,BRLD",0.0,4.23,152,0,0,30,0.018,0.412,8.4,17348,0.904,272,0.121,377,31.47,0,0,0.5,1.03,11.3,45,0.0,0.25,1.92,0,0,2.27,0.71,0.0,0.64,0.0,66.1,3.67
28.35,1 oz,57,"1 bagel,  (3"" dia)",0,1.57,0,0,89,50.5,BAGEL,0,15,0.13,"BAGEL,PLN,TSTD, ENR W/CA PROP(INCLUDE ONION,POPPY,SESAME)",2.200000048,6.05,257,52,0,22,0.515,0.521,3.975,18001,0.214,87,0.64,75,10.02,0,0,0.26,0.393,22.8,448,5.050000191,0.601,1.62,0,0,0.0,0.066,1.0,0.1,1.1,36.28,1.9
28.35,1 oz,53,"1 bagel,  (3"" dia)",0,1.76,0,0,99,57.11,BAGELS,0,16,0.15,"BAGELS,PLN,TSTD,ENR W/CA PROP (INCLUDES ONION,POPPY,SESAME)",2.599999905,4.5,288,55,0,24,0.575,0.418,4.375,18002,0.229,92,0.944,85,11.14,0,0,0.27,0.283,25.2,480,5.820000172,0.602,1.72,0,0,0.0,0.07,0.0,0.12,1.0,28.27,1.3
26.0,"1 bagel,  mini (2-1/2"" dia)",69,"1 small bagel,  (3"" dia)",0,1.6,0,0,13,53.0,BAGELS,24,0,0.09,"BAGELS,EGG",2.299999952,3.98,278,0,0,25,0.41,0.42,3.443,18003,0.671,84,0.642,68,10.6,0,33,0.235,0.421,30.6,505,0.0,0.536,2.1,109,33,0.16,0.087,0.6,0.0,0.0,32.7,0.77
28.35,1 oz,57,"1 bagel,  (3"" dia)",0,1.3,1,2,19,55.2,BAGELS,0,15,0.163,"BAGELS,CINNAMON-RAISIN",2.299999952,3.8,273,54,0,28,0.876,0.175,3.08,18005,0.509,100,0.671,148,9.8,0,21,0.277,0.274,31.0,322,5.980000019,0.384,1.7,73,21,0.0,0.062,0.7,0.31,0.7,32.0,1.13
28.35,1 oz,53,"1 bagel,  (3"" dia)",0,1.4,1,2,20,59.3,BAGELS,0,16,0.16,"BAGELS,CINNAMON-RAISIN,TSTD",2.5,4.09,294,56,0,23,0.328,0.188,2.981,18006,0.047,83,0.722,163,10.6,0,23,0.268,0.295,33.3,346,6.429999828,0.33,1.8,71,23,0.0,0.06,0.6,0.34,0.8,26.9,0.81
28.35,1 oz,57,"1 bagel,  (3"" dia)",0,1.9,1,0,12,53.3,BAGELS,0,15,0.151,"BAGELS,OAT BRAN",3.599999905,3.08,255,58,0,31,0.863,0.249,2.96,18007,0.445,110,0.486,115,10.7,0,1,0.338,0.191,34.2,507,1.629999995,0.331,1.2,4,1,0.0,0.043,0.2,0.33,0.4,32.9,0.9
28.35,1 oz,35,1 biscuit,0,2.2,0,0,49,48.5,BISCUITS,1,9,0.083,"BISCUITS,PLN OR BTTRMLK,COMMLY BKD",1.299999952,3.3,365,9,0,17,0.392,6.906,3.352,18009,0.3,430,6.209,224,6.2,0,0,0.292,2.49,18.8,1052,3.480000019,0.427,16.5,2,0,0.14,0.047,0.0,1.32,4.1,26.7,0.48
120.0,"1 cup,  purchased",128,"1 cup,  poured from box",0,4.0,0,0,179,63.3,BISCUITS,2,11,0.154,"BISCUITS,PLN OR BTTRMLK,DRY MIX",2.099999905,2.77,428,2,0,25,0.34,8.584,4.542,18010,0.884,585,2.011,163,8.0,0,2,0.437,3.965,7.5,1276,11.64999962,0.575,15.4,7,2,0.39,0.076,0.3,0.13,6.5,9.2,0.6
28.35,1 oz,0,,0,3.3,0,0,185,48.4,BISCUITS,4,0,0.116,"BISCUITS,PLN OR BTTRMLK,DRY MIX,PREP",1.799999952,2.05,335,0,0,25,0.249,4.206,3.021,18011,0.548,470,4.305,188,7.3,0,25,0.357,2.789,6.2,955,0.0,0.35,12.1,94,26,0.21,0.068,0.4,0.0,0.0,28.9,0.61
28.35,1 oz,23,"1 biscuit,  (2"" dia)",0,3.3,0,0,17,47.6,BISCUITS,0,19,0.079,"BISCUITS,PLN OR BTTRMLK,REFR DOUGH,LOWER FAT",1.600000024,2.66,257,10,0,15,0.301,2.405,3.295,18012,0.367,400,0.671,159,6.7,0,0,0.222,1.113,18.9,1248,7.0,0.448,4.5,0,0,0.0,0.024,0.0,0.06,1.9,37.9,0.39
28.35,1 oz,21,"1 biscuit,  (2-1/4"" dia)",0,3.8,0,0,19,55.4,BISCUITS,0,20,0.092,"BISCUITS,PLN OR BTTRMLK,REFR DOUGH,LOWER FAT,BKD",1.899999976,3.09,300,11,0,17,0.35,2.797,3.448,18013,0.277,465,0.78,185,7.8,0,0,0.232,1.294,17.8,1451,8.140000343,0.417,5.2,0,0,0.0,0.029,0.0,0.07,2.2,27.7,0.46
28.35,1 oz,43,1 biscuit,0,3.3,0,0,51,43.27,BISCUIT,1,0,0.09,"BISCUIT, PLN OR BUTMLK, REFRI DOUGH, HIGHER FAT",0.699999988,2.48,322,8,0,17,0.438,8.226,3.308,18014,0.346,470,0.854,162,6.66,0,2,0.29,3.519,8.0,999,7.400000095,0.391,13.63,8,2,0.05,0.063,0.0,0.69,6.2,33.15,0.5
28.35,1 oz,27,"1 biscuit,  (2-1/2"" dia)",0,3.57,0,0,54,46.63,BISCUITS,1,20,0.088,"BISCUITS,PLN OR BTTRMLK,REFR DOUGH,HIGHER FAT,BKD",0.899999976,2.68,352,7,0,18,0.472,8.963,3.548,18015,0.397,511,0.937,177,7.38,0,2,0.309,3.823,8.7,1080,8.020000458,0.401,15.09,8,2,0.06,0.066,0.0,0.79,6.6,27.33,0.53
28.35,1 oz,101,"1 biscuit,  (4"" dia)",0,3.2,0,0,235,44.6,BISCUITS,3,0,0.082,"BISCUITS,PLN OR BTTRMLK,PREP FROM RECIPE",1.5,2.9,353,0,0,18,0.378,6.93,2.949,18016,0.285,164,4.163,121,7.0,0,0,0.31,4.324,19.5,580,2.180000067,0.356,16.3,82,0,0.08,0.035,0.2,0.0,0.0,28.9,0.54
28.35,1 oz,44,"1 biscuit,  (2-1/2"" dia)",0,3.1,0,0,17,47.4,BISCUITS,0,0,0.115,"BISCUITS,MXD GRAIN,REFR DOUGH",0.0,2.75,263,0,0,30,0.659,2.932,3.4,18017,0.315,236,0.88,456,6.1,0,0,0.21,1.366,0.0,670,0.0,0.39,5.6,0,0,0.0,0.065,0.0,0.0,0.0,37.8,0.6
28.35,1 oz,57,"1 individual,  loaf (include Keebler Elfin Loaves)",0,1.0,102,0,21,54.6,BREAD,43,0,0.072,"BREAD,BANANA,PREP FROM RECIPE,MADE W/MARGARINE",1.100000024,1.4,326,0,0,14,0.209,4.48,1.446,18019,0.268,58,3.13,134,4.3,0,97,0.2,2.237,12.1,302,0.0,0.172,10.5,493,106,0.1,0.15,1.7,0.0,0.0,29.2,0.35
28.35,1 oz,45,1 slice,1,2.8,2,0,70,43.3,BREAD,1,24,0.08,"BREAD,BOSTON BROWN,CANNED",4.699999809,2.1,195,71,0,63,1.02,0.207,1.12,18021,0.566,112,0.564,318,5.2,0,25,0.115,0.282,21.9,631,2.420000076,0.014,1.5,87,25,0.01,0.082,0.0,0.32,2.5,47.2,0.5
28.35,1 oz,241,"1 package,  (8.5 oz)",18,3.6,28,0,57,69.5,BREAD,2,7,0.085,"BREAD,CORNBREAD,DRY MIX,ENR (INCL CORN MUFFIN MIX)",6.5,2.5,418,391,0,24,0.315,6.719,3.342,18022,0.48,489,1.682,113,7.0,0,16,0.272,3.091,5.6,1111,20.34000015,0.427,12.2,115,19,0.09,0.128,0.1,0.16,5.0,7.8,0.57
28.35,1 oz,60,1 piece,0,2.7,0,0,73,48.1,BREAD,61,0,0.061,"BREAD,CORNBREAD,DRY MIX,PREP",2.400000095,1.9,314,0,0,20,0.216,5.14,2.057,18023,0.441,376,1.224,128,7.2,0,41,0.27,2.739,9.9,778,0.0,0.244,10.0,205,44,0.16,0.104,0.1,0.0,0.0,31.9,0.63
28.35,1 oz,65,1 piece,0,3.6,0,0,249,43.5,BREAD,40,0,0.051,"BREAD,CORNBREAD,PREP FROM RECIPE,MADE W/LOFAT (2%) MILK",0.0,2.5,266,0,0,25,0.118,1.83,2.254,18024,0.339,169,3.206,147,6.7,0,0,0.294,1.555,10.1,658,0.0,0.291,7.1,277,0,0.15,0.113,0.3,0.0,0.0,39.1,0.6
28.35,1 oz,3,1 cubic inch,0,2.1,0,0,43,49.5,BREAD,0,0,0.222,"BREAD,CRACKED-WHEAT",5.5,2.81,260,0,0,52,1.371,1.902,3.671,18025,0.512,153,0.682,177,8.7,0,0,0.24,0.916,25.3,538,0.0,0.358,3.9,0,0,0.02,0.304,0.0,0.0,0.0,35.8,1.24
28.35,1 oz,40,"1 slice,  (5"" x 3"" x 1/2"")",0,1.8,0,0,93,47.8,BREAD,51,84,0.162,"BREAD,EGG",2.299999952,3.04,283,45,0,19,0.5,2.302,4.848,18027,0.282,106,1.106,115,9.5,0,63,0.436,1.593,30.1,492,1.779999971,0.438,6.0,211,63,0.1,0.064,0.0,0.26,0.9,34.7,0.79
28.35,1 oz,37,"1 slice,  (5"" x 3"" x 1/2"")",0,2.0,0,0,102,52.6,BREAD,56,92,0.178,"BREAD,EGG,TOASTED",2.5,3.34,315,46,0,21,0.549,2.989,4.795,18028,0.202,117,1.149,126,10.5,0,69,0.432,1.616,32.9,540,1.940000057,0.385,6.6,231,69,0.11,0.064,0.0,0.29,1.0,28.3,0.86
32.0,"1 slice,  small (2"" x 2-1/2"" x 1-3/4"")",64,"1 slice,  medium (4"" x 2-1/2"" x 1-3/4"")",0,2.18,0,0,44,56.44,BREAD,0,15,0.136,"BREAD, FRENCH OR VIENNA (INCLUDES SOURDOUGH)",2.400000095,3.63,289,12,0,28,0.524,0.347,4.76,18029,0.334,114,0.787,128,11.75,0,0,0.287,0.497,27.1,650,2.559999943,0.433,1.83,0,0,0.0,0.1,0.2,0.18,0.6,27.81,0.93
29.0,"1 slice,  small",59,"1 slice,  medium",0,2.31,0,0,47,61.93,BREAD,0,18,0.15,"BREAD, FRENCH OR VIENNA, TSTD (IND SOURDOUGH)",3.099999905,3.87,319,13,0,31,0.573,0.386,5.38,18030,0.616,126,0.83,140,13.0,0,0,0.37,0.502,29.7,720,3.589999914,0.427,2.14,0,0,0.0,0.096,0.2,0.19,0.5,20.61,1.05
28.35,1 oz,0,,0,1.9,0,0,81,56.0,BREAD,18,0,0.13,"BREAD,IRISH SODA,PREP FROM RECIPE",2.599999905,2.69,290,0,0,23,0.355,1.999,2.405,18032,0.25,114,1.478,266,6.6,0,45,0.269,1.111,16.0,398,0.0,0.298,5.0,194,48,0.05,0.083,0.8,0.0,0.0,30.1,0.57
28.35,1 oz,30,"1 slice,  large (4-1/2"" x 3-1/4"" x 3/4"")",0,1.9,0,0,78,50.0,BREAD,0,15,0.191,"BREAD,ITALIAN",2.700000048,2.94,271,48,0,27,0.464,0.812,4.381,18033,0.378,103,1.39,110,8.8,0,0,0.292,0.855,27.2,584,0.829999983,0.473,3.5,0,0,0.0,0.048,0.0,0.29,1.2,35.7,0.86
28.35,1 oz,26,"1 slice,  regular",0,2.13,0,0,103,43.34,BREAD,0,26,0.282,"BREAD,MULTI-GRAIN (INCLUDES WHOLE-GRAIN)",7.400000095,2.5,265,94,0,78,2.025,0.76,4.042,18035,0.336,228,1.872,230,13.36,0,0,0.131,0.872,32.9,420,6.389999866,0.279,4.23,0,0,0.0,0.263,0.1,0.37,1.4,36.94,1.7
28.35,1 oz,24,"1 slice,  regular",0,2.32,0,0,111,47.11,BREAD,0,29,0.307,"BREAD,MULTI-GRAIN,TSTD (INCLUDES WHOLE-GRAIN)",8.100000381,2.72,288,97,0,85,2.201,0.826,4.394,18036,0.365,247,2.035,250,14.52,0,0,0.142,0.948,35.8,457,6.940000057,0.243,4.6,0,0,0.0,0.286,0.1,0.4,1.5,31.46,1.85
