disease,increase,loc,number,population,year
HEPATITIS A,0.7000000000000001,NORTH CAROLINA,65,9064074,2007
HEPATITIS A,0.6700000000000004,OHIO,68,11520815,2007
HEPATITIS A,0.36,OKLAHOMA,13,3612186,2007
HEPATITIS A,0.8500000000000004,OREGON,30,3732957,2007
HEPATITIS A,0.6100000000000001,PENNSYLVANIA,67,12522531,2007
HEPATITIS A,0.8299999999999998,RHODE ISLAND,9,1055009,2007
HEPATITIS A,0.37000000000000005,SOUTH CAROLINA,17,4424232,2007
HEPATITIS A,0.64,SOUTH DAKOTA,5,797035,2007
HEPATITIS A,0.7500000000000003,TENNESSEE,44,6172862,2007
HEPATITIS A,0.27,TEXAS,71,23837701,2007
HEPATITIS A,0.2,UTAH,5,2663796,2007
HEPATITIS A,0.9600000000000001,VERMONT,6,620460,2007
HEPATITIS A,0.7800000000000002,VIRGINIA,62,7719749,2007
HEPATITIS A,0.9200000000000004,WASHINGTON,56,6464979,2007
HEPATITIS A,0.54,WEST VIRGINIA,9,1811198,2007
HEPATITIS A,0.06,WISCONSIN,3,5601571,2007
HEPATITIS A,0.38,WYOMING,2,523414,2007
PERTUSSIS,1.54,ALABAMA,72,4637904,2007
PERTUSSIS,5.470000000000001,ALASKA,37,682297,2007
PERTUSSIS,3.1199999999999988,ARIZONA,196,6362241,2007
PERTUSSIS,2.9999999999999996,ARKANSAS,84,2842194,2007
PERTUSSIS,0.26,CALIFORNIA,95,36226122,2007
PERTUSSIS,4.870000000000001,COLORADO,238,4842259,2007
PERTUSSIS,1.27,CONNECTICUT,44,3488633,2007
PERTUSSIS,1.19,DELAWARE,10,864896,2007
PERTUSSIS,0.17,DISTRICT OF COLUMBIA,1,586409,2007
PERTUSSIS,1.2100000000000006,FLORIDA,214,18277888,2007
PERTUSSIS,0.23,GEORGIA,23,9533761,2007
PERTUSSIS,1.36,HAWAII,17,1276832,2007
PERTUSSIS,2.8399999999999994,IDAHO,42,1499245,2007
PERTUSSIS,1.2900000000000003,ILLINOIS,164,12779417,2007
PERTUSSIS,0.8800000000000003,INDIANA,55,6346113,2007
PERTUSSIS,4.489999999999998,IOWA,133,2978719,2007
PERTUSSIS,3.7000000000000006,KANSAS,103,2775586,2007
PERTUSSIS,0.41000000000000003,KENTUCKY,18,4256278,2007
PERTUSSIS,0.38000000000000006,LOUISIANA,17,4376122,2007
PERTUSSIS,4.3900000000000015,MAINE,57,1317308,2007
PERTUSSIS,1.4500000000000008,MARYLAND,77,5634242,2007
PERTUSSIS,5.9399999999999995,MASSACHUSETTS,386,6499275,2007
PERTUSSIS,1.4800000000000006,MICHIGAN,148,10050847,2007
PERTUSSIS,3.87,MINNESOTA,200,5191206,2007
PERTUSSIS,6.49,MISSISSIPPI,191,2921723,2007
PERTUSSIS,1.2500000000000004,MISSOURI,74,5909824,2007
PERTUSSIS,4.6499999999999995,MONTANA,45,957225,2007
PERTUSSIS,3.1600000000000006,NEBRASKA,55,1769912,2007
PERTUSSIS,0.47000000000000003,NEVADA,12,2567752,2007
PERTUSSIS,3.8899999999999997,NEW HAMPSHIRE,51,1317343,2007
PERTUSSIS,1.57,NEW JERSEY,138,8636043,2007
PERTUSSIS,3.569999999999999,NEW MEXICO,71,1968731,2007
PERTUSSIS,5.69,NEW YORK,1109,19422777,2007
PERTUSSIS,3.5900000000000003,NORTH CAROLINA,326,9064074,2007
PERTUSSIS,1.57,NORTH DAKOTA,10,638202,2007
PERTUSSIS,5.260000000000001,OHIO,609,11520815,2007
PERTUSSIS,1.3499999999999999,OKLAHOMA,48,3612186,2007
PERTUSSIS,2.6700000000000004,OREGON,98,3732957,2007
PERTUSSIS,1.5600000000000007,PENNSYLVANIA,195,12522531,2007
PERTUSSIS,3.2799999999999994,RHODE ISLAND,35,1055009,2007
PERTUSSIS,1.3100000000000007,SOUTH CAROLINA,57,4424232,2007
PERTUSSIS,6.699999999999998,SOUTH DAKOTA,53,797035,2007
PERTUSSIS,0.8300000000000004,TENNESSEE,49,6172862,2007
PERTUSSIS,1.3900000000000003,TEXAS,337,23837701,2007
PERTUSSIS,13.360000000000001,UTAH,355,2663796,2007
PERTUSSIS,6.900000000000001,VERMONT,43,620460,2007
PERTUSSIS,0.9900000000000003,VIRGINIA,77,7719749,2007
PERTUSSIS,4.670000000000001,WASHINGTON,299,6464979,2007
PERTUSSIS,1.0400000000000003,WEST VIRGINIA,18,1811198,2007
PERTUSSIS,3.47,WISCONSIN,195,5601571,2007
PERTUSSIS,3.4199999999999995,WYOMING,18,523414,2007
HEPATITIS A,0.2,ALABAMA,10,4677464,2008
HEPATITIS A,0.44999999999999996,ALASKA,3,688125,2008
HEPATITIS A,1.6900000000000006,ARIZONA,101,6499377,2008
HEPATITIS A,0.12,ARKANSAS,4,2867764,2008
HEPATITIS A,0.9300000000000004,CALIFORNIA,337,36580371,2008
HEPATITIS A,0.45999999999999996,COLORADO,23,4935213,2008
HEPATITIS A,0.7100000000000002,CONNECTICUT,24,3502932,2008
HEPATITIS A,0.66,DELAWARE,6,876211,2008
HEPATITIS A,0.8800000000000004,FLORIDA,153,18423878,2008
HEPATITIS A,0.38000000000000006,GEORGIA,38,9697838,2008
HEPATITIS A,1.1900000000000002,HAWAII,15,1287481,2008
HEPATITIS A,1.1600000000000004,IDAHO,17,1527506,2008
HEPATITIS A,0.77,ILLINOIS,96,12842954,2008
HEPATITIS A,0.36,INDIANA,20,6388309,2008
HEPATITIS A,3.349999999999998,IOWA,100,2993987,2008
HEPATITIS A,0.5499999999999999,KANSAS,14,2797375,2008
HEPATITIS A,0.5000000000000001,KENTUCKY,24,4287931,2008
HEPATITIS A,0.20999999999999996,LOUISIANA,10,4451513,2008
HEPATITIS A,0.78,MAINE,10,1319691,2008
HEPATITIS A,1.0700000000000003,MARYLAND,57,5658655,2008
HEPATITIS A,0.30000000000000004,MASSACHUSETTS,19,6543595,2008
HEPATITIS A,0.8200000000000003,MICHIGAN,82,10002486,2008
HEPATITIS A,0.7000000000000001,MINNESOTA,36,5230567,2008
HEPATITIS A,0.13,MISSISSIPPI,4,2940212,2008
HEPATITIS A,0.7600000000000005,MISSOURI,42,5956335,2008
HEPATITIS A,0.0,MONTANA,0,968035,2008
HEPATITIS A,1.9900000000000004,NEBRASKA,35,1781949,2008
HEPATITIS A,0.26999999999999996,NEVADA,7,2615772,2008
HEPATITIS A,0.86,NEW HAMPSHIRE,11,1321872,2008
HEPATITIS A,0.6400000000000001,NEW JERSEY,58,8663398,2008
HEPATITIS A,0.7000000000000002,NEW MEXICO,14,1986763,2008
HEPATITIS A,0.9200000000000006,NEW YORK,148,19467789,2008
HEPATITIS A,0.6700000000000003,NORTH CAROLINA,62,9247134,2008
HEPATITIS A,0.5000000000000001,OHIO,52,11528072,2008
HEPATITIS A,0.22999999999999998,OKLAHOMA,8,3644025,2008
HEPATITIS A,0.7700000000000001,OREGON,28,3782991,2008
HEPATITIS A,0.9200000000000006,PENNSYLVANIA,107,12566368,2008
HEPATITIS A,1.1900000000000002,RHODE ISLAND,13,1053502,2008
HEPATITIS A,0.33000000000000007,SOUTH CAROLINA,16,4503280,2008
HEPATITIS A,0.49,SOUTH DAKOTA,4,804532,2008
HEPATITIS A,0.5000000000000002,TENNESSEE,27,6240456,2008
HEPATITIS A,0.22,TEXAS,61,24304290,2008
HEPATITIS A,0.44,UTAH,12,2727343,2008
HEPATITIS A,0.32,VERMONT,2,621049,2008
HEPATITIS A,0.5000000000000001,VIRGINIA,39,7795424,2008
HEPATITIS A,0.7400000000000003,WASHINGTON,43,6566073,2008
HEPATITIS A,0.24,WEST VIRGINIA,4,1814873,2008
HEPATITIS A,0.5900000000000001,WISCONSIN,32,5627610,2008
HEPATITIS A,0.38,WYOMING,2,532981,2008
PERTUSSIS,1.05,ALABAMA,50,4677464,2008
PERTUSSIS,27.839999999999996,ALASKA,191,688125,2008
PERTUSSIS,1.7100000000000006,ARIZONA,105,6499377,2008
PERTUSSIS,1.9000000000000001,ARKANSAS,57,2867764,2008
PERTUSSIS,0.7700000000000001,CALIFORNIA,276,36580371,2008
PERTUSSIS,2.3800000000000012,COLORADO,119,4935213,2008
PERTUSSIS,0.0,CONNECTICUT,0,3502932,2008
PERTUSSIS,1.9100000000000004,DELAWARE,17,876211,2008
PERTUSSIS,1.3599999999999999,DISTRICT OF COLUMBIA,8,590074,2008
PERTUSSIS,1.7400000000000009,FLORIDA,310,18423878,2008
PERTUSSIS,0.56,GEORGIA,56,9697838,2008
PERTUSSIS,1.27,HAWAII,16,1287481,2008
PERTUSSIS,1.9600000000000006,IDAHO,29,1527506,2008
PERTUSSIS,3.8200000000000003,ILLINOIS,492,12842954,2008
PERTUSSIS,1.7800000000000007,INDIANA,111,6388309,2008
PERTUSSIS,5.76,IOWA,173,2993987,2008
PERTUSSIS,1.9700000000000006,KANSAS,54,2797375,2008
PERTUSSIS,1.2900000000000005,KENTUCKY,56,4287931,2008
PERTUSSIS,1.7,LOUISIANA,76,4451513,2008
PERTUSSIS,3.16,MAINE,41,1319691,2008
PERTUSSIS,2.1300000000000003,MARYLAND,117,5658655,2008
PERTUSSIS,1.79,MASSACHUSETTS,117,6543595,2008
PERTUSSIS,1.3100000000000007,MICHIGAN,131,10002486,2008
PERTUSSIS,3.7300000000000004,MINNESOTA,194,5230567,2008
PERTUSSIS,2.36,MISSISSIPPI,71,2940212,2008
PERTUSSIS,4.37,MISSOURI,260,5956335,2008
PERTUSSIS,7.429999999999997,MONTANA,72,968035,2008
PERTUSSIS,9.66,NEBRASKA,172,1781949,2008
PERTUSSIS,0.6000000000000001,NEVADA,15,2615772,2008
PERTUSSIS,2.5500000000000003,NEW HAMPSHIRE,33,1321872,2008
PERTUSSIS,0.81,NEW JERSEY,70,8663398,2008
PERTUSSIS,3.250000000000001,NEW MEXICO,65,1986763,2008
PERTUSSIS,2.1900000000000004,NEW YORK,416,19467789,2008
PERTUSSIS,0.8400000000000001,NORTH CAROLINA,79,9247134,2008
PERTUSSIS,0.16,NORTH DAKOTA,1,641421,2008
PERTUSSIS,6.8,OHIO,781,11528072,2008
PERTUSSIS,1.5000000000000002,OKLAHOMA,55,3644025,2008
PERTUSSIS,2.230000000000001,OREGON,82,3782991,2008
PERTUSSIS,3.2000000000000006,PENNSYLVANIA,399,12566368,2008
PERTUSSIS,3.75,RHODE ISLAND,40,1053502,2008
PERTUSSIS,2.1100000000000008,SOUTH CAROLINA,97,4503280,2008
PERTUSSIS,5.32,SOUTH DAKOTA,43,804532,2008
PERTUSSIS,1.1500000000000008,TENNESSEE,68,6240456,2008
PERTUSSIS,1.3700000000000006,TEXAS,337,24304290,2008
PERTUSSIS,4.180000000000001,UTAH,114,2727343,2008
PERTUSSIS,1.76,VERMONT,11,621049,2008
PERTUSSIS,1.3200000000000003,VIRGINIA,103,7795424,2008
PERTUSSIS,6.81,WASHINGTON,445,6566073,2008
PERTUSSIS,0.45999999999999996,WEST VIRGINIA,8,1814873,2008
PERTUSSIS,1.9000000000000001,WISCONSIN,107,5627610,2008
PERTUSSIS,2.6599999999999997,WYOMING,14,532981,2008
HEPATITIS A,0.19999999999999998,ALABAMA,10,4708708,2009
HEPATITIS A,0.8500000000000001,ALASKA,6,698473,2009
HEPATITIS A,1.2100000000000004,ARIZONA,72,6595778,2009
HEPATITIS A,0.16,ARKANSAS,5,2889450,2009
HEPATITIS A,0.6600000000000004,CALIFORNIA,239,36961664,2009
HEPATITIS A,0.9800000000000002,COLORADO,49,5024748,2009
HEPATITIS A,0.54,CONNECTICUT,18,3518288,2009
HEPATITIS A,0.33,DELAWARE,3,885122,2009
HEPATITIS A,1.0100000000000005,FLORIDA,176,18537969,2009
HEPATITIS A,0.43000000000000016,GEORGIA,43,9829211,2009
HEPATITIS A,0.4,HAWAII,5,1295178,2009
HEPATITIS A,0.24,IDAHO,4,1545801,2009
HEPATITIS A,0.6600000000000001,ILLINOIS,80,12910409,2009
HEPATITIS A,0.32000000000000006,INDIANA,19,6423113,2009
HEPATITIS A,1.1100000000000003,IOWA,34,3007856,2009
HEPATITIS A,0.28,KANSAS,7,2818747,2009
HEPATITIS A,0.21000000000000002,KENTUCKY,10,4314113,2009
HEPATITIS A,0.04,LOUISIANA,2,4492076,2009
HEPATITIS A,0.0,MAINE,0,1318301,2009
HEPATITIS A,0.8000000000000003,MARYLAND,41,5699478,2009
HEPATITIS A,0.8,MASSACHUSETTS,51,6593587,2009
HEPATITIS A,0.6200000000000003,MICHIGAN,62,9969727,2009
HEPATITIS A,0.42000000000000004,MINNESOTA,21,5266214,2009
HEPATITIS A,0.35,MISSISSIPPI,11,2951996,2009
HEPATITIS A,0.5600000000000002,MISSOURI,31,5987580,2009
HEPATITIS A,0.5,MONTANA,5,974989,2009
HEPATITIS A,1.2300000000000004,NEBRASKA,21,1796619,2009
HEPATITIS A,0.48,NEVADA,12,2643085,2009
HEPATITIS A,0.47000000000000003,NEW HAMPSHIRE,6,1324575,2009
HEPATITIS A,0.6000000000000001,NEW JERSEY,54,8707739,2009
HEPATITIS A,0.3,NEW MEXICO,6,2009671,2009
HEPATITIS A,0.6300000000000003,NEW YORK,101,19541453,2009
HEPATITIS A,0.38,NORTH CAROLINA,38,9380884,2009
HEPATITIS A,0.0,NORTH DAKOTA,0,646844,2009
HEPATITIS A,0.3600000000000001,OHIO,36,11542645,2009
HEPATITIS A,0.16,OKLAHOMA,6,3687050,2009
HEPATITIS A,0.51,OREGON,19,3825657,2009
HEPATITIS A,0.4400000000000003,PENNSYLVANIA,44,12604767,2009
HEPATITIS A,0.36,RHODE ISLAND,4,1053209,2009
HEPATITIS A,0.9300000000000002,SOUTH CAROLINA,45,4561242,2009
HEPATITIS A,0.24,SOUTH DAKOTA,2,812383,2009
HEPATITIS A,0.26999999999999996,TENNESSEE,14,6296254,2009
HEPATITIS A,0.22000000000000006,TEXAS,59,24782302,2009
HEPATITIS A,0.2,UTAH,5,2784572,2009
HEPATITIS A,0.16,VERMONT,1,621760,2009
HEPATITIS A,0.42000000000000004,VIRGINIA,35,7882590,2009
HEPATITIS A,0.7100000000000003,WASHINGTON,42,6664195,2009
HEPATITIS A,0.3,WEST VIRGINIA,6,1819777,2009
HEPATITIS A,0.38000000000000006,WISCONSIN,20,5654774,2009
HEPATITIS A,0.0,WYOMING,0,544270,2009
PERTUSSIS,3.4900000000000007,ALABAMA,167,4708708,2009
PERTUSSIS,10.020000000000003,ALASKA,70,698473,2009
PERTUSSIS,2.4500000000000006,ARIZONA,155,6595778,2009
PERTUSSIS,3.5299999999999994,ARKANSAS,104,2889450,2009
PERTUSSIS,1.1300000000000001,CALIFORNIA,415,36961664,2009
PERTUSSIS,3.9800000000000013,COLORADO,199,5024748,2009
PERTUSSIS,1.22,CONNECTICUT,43,3518288,2009
PERTUSSIS,1.2200000000000002,DELAWARE,11,885122,2009
PERTUSSIS,0.17,DISTRICT OF COLUMBIA,1,599657,2009
PERTUSSIS,2.7699999999999987,FLORIDA,515,18537969,2009
PERTUSSIS,1.4600000000000002,GEORGIA,146,9829211,2009
PERTUSSIS,2.0300000000000002,HAWAII,26,1295178,2009
PERTUSSIS,4.54,IDAHO,72,1545801,2009
PERTUSSIS,4.38,ILLINOIS,564,12910409,2009
PERTUSSIS,5.800000000000001,INDIANA,370,6423113,2009
PERTUSSIS,5.959999999999998,IOWA,180,3007856,2009
PERTUSSIS,3.9400000000000004,KANSAS,110,2818747,2009
PERTUSSIS,2.54,KENTUCKY,109,4314113,2009
PERTUSSIS,1.2200000000000002,LOUISIANA,56,4492076,2009
PERTUSSIS,3.3800000000000003,MAINE,44,1318301,2009
PERTUSSIS,1.4800000000000006,MARYLAND,79,5699478,2009
PERTUSSIS,1.4700000000000002,MASSACHUSETTS,96,6593587,2009
PERTUSSIS,2.3500000000000005,MICHIGAN,235,9969727,2009
PERTUSSIS,3.59,MINNESOTA,189,5266214,2009
PERTUSSIS,1.8600000000000008,MISSISSIPPI,57,2951996,2009
PERTUSSIS,6.119999999999997,MISSOURI,365,5987580,2009
PERTUSSIS,5.449999999999998,MONTANA,53,974989,2009
PERTUSSIS,5.419999999999997,NEBRASKA,97,1796619,2009
PERTUSSIS,0.8799999999999999,NEVADA,23,2643085,2009
PERTUSSIS,5.72,NEW HAMPSHIRE,75,1324575,2009
PERTUSSIS,1.7800000000000007,NEW JERSEY,156,8707739,2009
PERTUSSIS,3.2499999999999996,NEW MEXICO,65,2009671,2009
PERTUSSIS,1.5200000000000007,NEW YORK,283,19541453,2009
PERTUSSIS,2.3200000000000003,NORTH CAROLINA,220,9380884,2009
PERTUSSIS,4.31,NORTH DAKOTA,28,646844,2009
PERTUSSIS,9.379999999999997,OHIO,1081,11542645,2009
PERTUSSIS,2.1099999999999994,OKLAHOMA,77,3687050,2009
PERTUSSIS,3.839999999999998,OREGON,145,3825657,2009
PERTUSSIS,2.52,PENNSYLVANIA,312,12604767,2009
PERTUSSIS,2.06,RHODE ISLAND,22,1053209,2009
PERTUSSIS,3.07,SOUTH CAROLINA,141,4561242,2009
PERTUSSIS,3.6800000000000006,SOUTH DAKOTA,30,812383,2009
PERTUSSIS,1.8200000000000007,TENNESSEE,111,6296254,2009
PERTUSSIS,3.51,TEXAS,867,24782302,2009
PERTUSSIS,6.620000000000001,UTAH,184,2784572,2009
PERTUSSIS,1.6,VERMONT,10,621760,2009
PERTUSSIS,1.3500000000000003,VIRGINIA,104,7882590,2009
PERTUSSIS,4.849999999999998,WASHINGTON,315,6664195,2009
PERTUSSIS,1.4800000000000004,WEST VIRGINIA,28,1819777,2009
PERTUSSIS,2.0800000000000005,WISCONSIN,115,5654774,2009
PERTUSSIS,3.6700000000000004,WYOMING,20,544270,2009
HEPATITIS A,0.16,ALABAMA,8,4729656,2010
HEPATITIS A,0.56,ALASKA,4,708862,2010
HEPATITIS A,0.9900000000000004,ARIZONA,72,6676627,2010
HEPATITIS A,0.0,ARKANSAS,0,2910236,2010
HEPATITIS A,0.5500000000000002,CALIFORNIA,201,37266600,2010
HEPATITIS A,0.68,COLORADO,34,5095309,2010
HEPATITIS A,0.7200000000000002,CONNECTICUT,24,3526937,2010
HEPATITIS A,0.77,DELAWARE,7,891464,2010
HEPATITIS A,0.0,DISTRICT OF COLUMBIA,0,610589,2010
HEPATITIS A,0.8800000000000006,FLORIDA,152,18678049,2010
HEPATITIS A,0.3200000000000001,GEORGIA,32,9908357,2010
HEPATITIS A,0.24,HAWAII,3,1300086,2010
HEPATITIS A,0.48,IDAHO,8,1559796,2010
HEPATITIS A,0.39,ILLINOIS,45,12944410,2010
HEPATITIS A,0.26,INDIANA,16,6445295,2010
HEPATITIS A,0.28,IOWA,9,3023081,2010
HEPATITIS A,0.4699999999999999,KANSAS,12,2841121,2010
HEPATITIS A,0.4600000000000001,KENTUCKY,21,4339435,2010
HEPATITIS A,0.22000000000000003,LOUISIANA,11,4529426,2010
HEPATITIS A,0.5499999999999999,MAINE,7,1312939,2010
HEPATITIS A,0.45000000000000007,MARYLAND,25,5737274,2010
HEPATITIS A,0.18,MASSACHUSETTS,11,6631280,2010
HEPATITIS A,0.6200000000000001,MICHIGAN,62,9931235,2010
HEPATITIS A,0.29000000000000004,MINNESOTA,15,5290447,2010
HEPATITIS A,0.03,MISSISSIPPI,1,2960467,2010
HEPATITIS A,0.38,MISSOURI,21,6011741,2010
HEPATITIS A,0.30000000000000004,MONTANA,3,980152,2010
HEPATITIS A,0.69,NEBRASKA,12,1811072,2010
HEPATITIS A,0.52,NEVADA,13,2654751,2010
HEPATITIS A,0.08,NEW HAMPSHIRE,1,1323531,2010
HEPATITIS A,0.13999999999999999,NEW JERSEY,13,8732811,2010
HEPATITIS A,0.2,NEW MEXICO,4,2033875,2010
HEPATITIS A,14.49,NEW YORK,2815,19577730,2010
HEPATITIS A,0.49000000000000005,NORTH CAROLINA,47,9458888,2010
HEPATITIS A,0.46,NORTH DAKOTA,3,653778,2010
HEPATITIS A,0.4500000000000001,OHIO,48,11532111,2010
HEPATITIS A,0.06,OKLAHOMA,2,3724447,2010
HEPATITIS A,0.5400000000000003,OREGON,19,3855536,2010
HEPATITIS A,0.40000000000000013,PENNSYLVANIA,40,12632780,2010
HEPATITIS A,0.37,RHODE ISLAND,4,1056870,2010
HEPATITIS A,0.4600000000000001,SOUTH CAROLINA,22,4596958,2010
HEPATITIS A,0.0,SOUTH DAKOTA,0,820077,2010
HEPATITIS A,0.23999999999999996,TENNESSEE,12,6338112,2010
HEPATITIS A,0.3400000000000001,TEXAS,93,25213445,2010
HEPATITIS A,0.33999999999999997,UTAH,9,2830753,2010
HEPATITIS A,0.5000000000000002,VIRGINIA,41,7952119,2010
HEPATITIS A,0.23000000000000007,WASHINGTON,20,6746199,2010
HEPATITIS A,0.48,WEST VIRGINIA,9,1825513,2010
HEPATITIS A,0.4800000000000001,WISCONSIN,26,5668519,2010
HEPATITIS A,0.55,WYOMING,3,547637,2010
PERTUSSIS,2.3400000000000007,ALABAMA,113,4729656,2010
PERTUSSIS,5.89,ALASKA,42,708862,2010
PERTUSSIS,2.609999999999997,ARIZONA,183,6676627,2010
PERTUSSIS,2.250000000000001,ARKANSAS,67,2910236,2010
PERTUSSIS,3.4199999999999995,CALIFORNIA,1265,37266600,2010
PERTUSSIS,11.959999999999999,COLORADO,607,5095309,2010
PERTUSSIS,2.7099999999999995,CONNECTICUT,95,3526937,2010
PERTUSSIS,0.88,DELAWARE,8,891464,2010
PERTUSSIS,1.77,DISTRICT OF COLUMBIA,11,610589,2010
PERTUSSIS,1.870000000000001,FLORIDA,346,18678049,2010
PERTUSSIS,1.1,GEORGIA,110,9908357,2010
PERTUSSIS,3.0100000000000002,HAWAII,39,1300086,2010
PERTUSSIS,9.980000000000004,IDAHO,157,1559796,2010
PERTUSSIS,6.289999999999999,ILLINOIS,810,12944410,2010
PERTUSSIS,9.370000000000001,INDIANA,603,6445295,2010
PERTUSSIS,20.869999999999997,IOWA,631,3023081,2010
PERTUSSIS,5.080000000000001,KANSAS,143,2841121,2010
PERTUSSIS,4.249999999999999,KENTUCKY,185,4339435,2010
PERTUSSIS,0.7300000000000001,LOUISIANA,35,4529426,2010
PERTUSSIS,3.4100000000000006,MAINE,44,1312939,2010
PERTUSSIS,1.4600000000000009,MARYLAND,84,5737274,2010
PERTUSSIS,0.41,MASSACHUSETTS,26,6631280,2010
PERTUSSIS,3.6300000000000003,MICHIGAN,363,9931235,2010
PERTUSSIS,13.549999999999997,MINNESOTA,718,5290447,2010
PERTUSSIS,2.190000000000001,MISSISSIPPI,65,2960467,2010
PERTUSSIS,5.090000000000001,MISSOURI,306,6011741,2010
PERTUSSIS,11.209999999999999,MONTANA,110,980152,2010
PERTUSSIS,9.819999999999999,NEBRASKA,176,1811072,2010
PERTUSSIS,1.1,NEVADA,29,2654751,2010
PERTUSSIS,1.4800000000000002,NEW HAMPSHIRE,19,1323531,2010
PERTUSSIS,1.4700000000000002,NEW JERSEY,132,8732811,2010
PERTUSSIS,6.079999999999999,NEW MEXICO,123,2033875,2010
PERTUSSIS,4.15,NEW YORK,808,19577730,2010
PERTUSSIS,0.09,NORTH CAROLINA,9,9458888,2010
PERTUSSIS,8.87,NORTH DAKOTA,58,653778,2010
PERTUSSIS,15.659999999999998,OHIO,1810,11532111,2010
PERTUSSIS,2.45,OKLAHOMA,92,3724447,2010
PERTUSSIS,4.259999999999997,OREGON,163,3855536,2010
PERTUSSIS,4.35,PENNSYLVANIA,553,12632780,2010
PERTUSSIS,1.8600000000000005,RHODE ISLAND,20,1056870,2010
PERTUSSIS,3.5999999999999996,SOUTH CAROLINA,166,4596958,2010
PERTUSSIS,3.040000000000001,SOUTH DAKOTA,25,820077,2010
PERTUSSIS,2.290000000000001,TENNESSEE,143,6338112,2010
PERTUSSIS,4.970000000000001,TEXAS,1255,25213445,2010
PERTUSSIS,8.209999999999999,UTAH,232,2830753,2010
PERTUSSIS,2.4000000000000004,VERMONT,15,622433,2010
PERTUSSIS,2.0000000000000004,VIRGINIA,156,7952119,2010
PERTUSSIS,8.31,WASHINGTON,561,6746199,2010
PERTUSSIS,4.920000000000001,WEST VIRGINIA,91,1825513,2010
PERTUSSIS,5.39,WISCONSIN,304,5668519,2010
PERTUSSIS,1.0799999999999998,WYOMING,6,547637,2010
HEPATITIS A,0.14,ALABAMA,7,4802740,2011
HEPATITIS A,0.14,ALASKA,1,722718,2011
HEPATITIS A,0.33,ARIZONA,19,6482505,2011
HEPATITIS A,0.0,ARKANSAS,0,2937979,2011
HEPATITIS A,0.4800000000000001,CALIFORNIA,176,37691912,2011
HEPATITIS A,0.36000000000000004,COLORADO,18,5116796,2011
HEPATITIS A,0.45,CONNECTICUT,16,3580709,2011
HEPATITIS A,0.11,DELAWARE,1,907135,2011
HEPATITIS A,0.6100000000000003,FLORIDA,96,19057542,2011
HEPATITIS A,0.4000000000000002,GEORGIA,40,9815210,2011
HEPATITIS A,0.5,HAWAII,7,1374810,2011
HEPATITIS A,0.36,IDAHO,6,1584985,2011
HEPATITIS A,0.4600000000000001,ILLINOIS,52,12869257,2011
HEPATITIS A,0.18999999999999997,INDIANA,11,6516922,2011
HEPATITIS A,0.25,IOWA,8,3062309,2011
HEPATITIS A,0.06,KANSAS,2,2871238,2011
HEPATITIS A,0.19999999999999998,KENTUCKY,10,4369356,2011
HEPATITIS A,0.08,LOUISIANA,4,4574836,2011
HEPATITIS A,0.55,MAINE,7,1328188,2011
HEPATITIS A,0.5100000000000001,MARYLAND,28,5828289,2011
HEPATITIS A,0.46,MASSACHUSETTS,30,6587536,2011
HEPATITIS A,0.5600000000000002,MICHIGAN,56,9876187,2011
HEPATITIS A,0.17,MINNESOTA,9,5344861,2011
HEPATITIS A,0.18,MISSISSIPPI,6,2978512,2011
HEPATITIS A,0.23999999999999996,MISSOURI,12,6010688,2011
HEPATITIS A,0.2,MONTANA,2,998199,2011
HEPATITIS A,0.25,NEBRASKA,5,1842641,2011
HEPATITIS A,0.15,NEVADA,4,2723322,2011
HEPATITIS A,0.29000000000000004,NEW JERSEY,28,8821155,2011
HEPATITIS A,0.2,NEW MEXICO,4,2082224,2011
HEPATITIS A,0.6600000000000003,NEW YORK,112,19465197,2011
HEPATITIS A,0.26,NORTH CAROLINA,26,9656401,2011
HEPATITIS A,0.3900000000000002,OHIO,39,11544951,2011
HEPATITIS A,0.08,OKLAHOMA,3,3791508,2011
HEPATITIS A,0.36999999999999994,OREGON,13,3871859,2011
HEPATITIS A,0.4800000000000002,PENNSYLVANIA,51,12742886,2011
HEPATITIS A,0.30000000000000004,RHODE ISLAND,3,1051302,2011
HEPATITIS A,0.16,SOUTH CAROLINA,8,4679230,2011
HEPATITIS A,0.0,SOUTH DAKOTA,0,824082,2011
HEPATITIS A,0.3700000000000001,TENNESSEE,20,6403353,2011
HEPATITIS A,0.31,TEXAS,91,25674681,2011
HEPATITIS A,0.07,UTAH,2,2817222,2011
HEPATITIS A,0.8,VERMONT,5,626431,2011
HEPATITIS A,0.2700000000000001,VIRGINIA,26,8096604,2011
HEPATITIS A,0.34,WASHINGTON,28,6830038,2011
HEPATITIS A,0.21000000000000002,WEST VIRGINIA,4,1855364,2011
HEPATITIS A,0.1,WISCONSIN,5,5711767,2011
HEPATITIS A,0.18,WYOMING,1,568158,2011
PERTUSSIS,2.1600000000000006,ALABAMA,106,4802740,2011
PERTUSSIS,3.770000000000002,ALASKA,27,722718,2011
PERTUSSIS,4.189999999999998,ARIZONA,266,6482505,2011
PERTUSSIS,1.6500000000000004,ARKANSAS,50,2937979,2011
PERTUSSIS,3.009999999999999,CALIFORNIA,1145,37691912,2011
PERTUSSIS,9.169999999999998,COLORADO,468,5116796,2011
PERTUSSIS,1.2200000000000002,CONNECTICUT,43,3580709,2011
