Address,Cardiovascular,City,County,Emergency Services,Eye,Gastrointestinal,Genitourinary,Latitude,Longitude,Musculoskeletal,Name,Nervous System,Ownership,Phone Number,Provider ID,Skin,State,Type,ZIP Code
40 HOSPITAL ROAD,0,FAIRFAX,OSAGE,Yes,0,0,0,36.563157,-96.705307,0,FAIRFAX COMMUNITY HOSPITAL,0,Proprietary,9186423291,371318,0,OK,Critical Access Hospitals,74637
1161 21ST AVENUE SOUTH,3142,NASHVILLE,DAVIDSON,Yes,1808,16560,7348,36.1437,-86.801026,8032,VANDERBILT UNIVERSITY HOSPITAL,858,Voluntary non-profit - Private,6153223454,440039,5190,TN,Acute Care Hospitals,37232
300 RIDGE MEDICAL PLAZA,0,EDGEFIELD,EDGEFIELD,Yes,0,0,0,33.77825,-81.929404,0,EDGEFIELD COUNTY HOSPITAL,0,Government - Local,8036371193,421304,0,SC,Critical Access Hospitals,29824
3024 STADIUM BOULEVARD,0,JONESBORO,CRAIGHEAD,Yes,0,0,0,35.808379,-90.666578,0,NEA BAPTIST MEMORIAL HOSPITAL,0,Voluntary non-profit - Private,8709727000,40118,0,AR,Acute Care Hospitals,72401
1710 HARRISON STREET,0,BATESVILLE,INDEPENDENCE,Yes,0,0,0,35.769554,-91.634664,0,WHITE RIVER MEDICAL CENTER,0,Voluntary non-profit - Private,8702621200,40119,0,AR,Acute Care Hospitals,72503
132 HOSPITAL DR,33,ANGLETON,BRAZORIA,Yes,523,321,32,29.184744,-95.404716,80,ANGLETON-DANBURY MEDICAL CENTER,270,Government - Hospital District or Authority,9798497721,450591,23,TX,Acute Care Hospitals,77515
"9601 INTERSTATE 630, EXIT 7",0,LITTLE ROCK,PULASKI,Yes,0,0,0,34.746481,-92.289595,0,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK,0,Voluntary non-profit - Private,5012022000,40114,0,AR,Acute Care Hospitals,72205
915 NORTH GRAND,0,ST. LOUIS,SAINT LOUIS,No,0,0,0,38.642186,-90.231107,0,ST LOUIS-JOHN COCHRAN VA MEDICAL CENTER,0,Government Federal,3146524100,26009F,0,MO,ACUTE CARE - VETERANS ADMINISTRATION,63106
6411 FANNIN,1092,HOUSTON,HARRIS,Yes,21,4030,212,29.713813,-95.396382,64,MEMORIAL HERMANN TEXAS MEDICAL CENTER,64,Voluntary non-profit - Private,7137043700,450068,138,TX,Acute Care Hospitals,77030
104 LEGION DRIVE,0,LAS VEGAS,SAN MIGUEL,Yes,0,549,33,35.622856,-105.210818,31,ALTA VISTA REGIONAL HOSPITAL,0,Government - Hospital District or Authority,5054263930,320003,8,NM,Acute Care Hospitals,87701
325 SOUTH BELMONT STREET,80,YORK,YORK,Yes,606,965,142,39.967478,-76.691926,65,MEMORIAL HOSPITAL,0,Voluntary non-profit - Private,7178438623,390101,18,PA,Acute Care Hospitals,17403
1401 N 10TH AVENUE,0,STAYTON,MARION,Yes,98,967,101,44.805421,-122.785391,295,SANTIAM MEMORIAL HOSPITAL,1,Voluntary non-profit - Private,5037692175,380056,106,OR,Acute Care Hospitals,97383
2865 DAGGETT AVENUE,0,KLAMATH FALLS,KLAMATH,Yes,110,1234,86,42.252963,-121.785115,716,SKY LAKES MEDICAL CENTER,129,Voluntary non-profit - Private,5412746150,380050,23,OR,Acute Care Hospitals,97601
"890 OAK STREET, SE",1151,SALEM,MARION,Yes,0,710,109,44.932538,-123.033944,1987,SALEM HOSPITAL,1857,Voluntary non-profit - Other,5035615200,380051,251,OR,Acute Care Hospitals,97301
351 SW 9TH STREET,32,ONTARIO,MALHEUR,Yes,341,1949,75,44.025249,-116.976891,326,"ST ALPHONSUS MEDICAL CENTER - ONTARIO, INC",55,Voluntary non-profit - Church,5418817000,380052,52,OR,Acute Care Hospitals,97914
55 MONUMENT ROAD,0,YORK,YORK,No,0,0,0,39.92417,-76.716306,115,WELLSPAN SURGERY AND REHABILITATION HOSPITAL,0,Voluntary non-profit - Private,7178126100,390327,7,PA,Acute Care Hospitals,17403
468 CADIEUX RD,56,GROSSE POINTE,WAYNE,Yes,0,3496,487,42.383021,-82.91411,650,BEAUMONT HEALTH SYSTEM,3,Voluntary non-profit - Private,3133431000,230089,60,MI,Acute Care Hospitals,48230
1118 11TH STREET,4,DEWITT,CLINTON,Yes,165,169,0,41.825927,-90.546633,9,GENESIS MEDICAL CENTER-DEWITT,0,Voluntary non-profit - Private,5636594200,161313,2,IA,Critical Access Hospitals,52742
2400 HOSPITAL DR,173,BOSSIER CITY,BOSSIER,Yes,922,1981,316,32.558244,-93.721144,681,WILLIS KNIGHTON BOSSIER HEALTH CENTER,15,Voluntary non-profit - Private,3182127000,190236,65,LA,Acute Care Hospitals,71111
1711 W WHEELER AVENUE,0,ARANSAS PASS,SAN PATRICIO,Yes,0,427,0,27.915702,-97.162636,1,CARE REGIONAL MEDICAL CENTER,0,Proprietary,3617588585,450605,2,TX,Acute Care Hospitals,78336
400 HOBART ST,43,CADILLAC,WEXFORD,Yes,246,1135,230,44.246165,-85.390502,577,MERCY HOSPITAL - CADILLAC,31,Voluntary non-profit - Church,2318767200,230081,60,MI,Acute Care Hospitals,49601
1221 SOUTH DRIVE,14,MOUNT PLEASANT,ISABELLA,Yes,467,485,166,43.599348,-84.760973,209,MCLAREN CENTRAL MICHIGAN,0,Voluntary non-profit - Private,9897726700,230080,278,MI,Acute Care Hospitals,48858
1861 POWDER MILL RD,0,YORK,YORK,No,0,0,0,39.916887,-76.69686,802,OSS ORTHOPAEDIC HOSPITAL,0,Proprietary,7177182000,390325,0,PA,Acute Care Hospitals,17402
955 S BAILEY AVE,0,SOUTH HAVEN,VAN BUREN,Yes,135,720,0,42.391188,-86.263428,296,SOUTH HAVEN COMMUNITY HOSPITAL,0,Government - Hospital District or Authority,2696375271,230085,0,MI,Acute Care Hospitals,49090
23019 HIGHWAY 149,0,SIGOURNEY,KEOKUK,Yes,0,0,0,41.323048,-92.205151,0,KEOKUK COUNTY HEALTH CENTER,0,Voluntary non-profit - Other,6416222720,161315,0,IA,Critical Access Hospitals,52591
2801 BAY PARK DRIVE,30,OREGON,LUCAS,Yes,127,1681,184,41.620268,-83.483309,520,BAY PARK COMMUNITY HOSPITAL,0,Voluntary non-profit - Other,4196907700,360259,43,OH,Acute Care Hospitals,43616
216 14TH AVE SW,2,SIDNEY,RICHLAND,Yes,60,502,63,47.714242,-104.173419,264,SIDNEY HEALTH CENTER,2,Voluntary non-profit - Private,4064882100,271344,251,MT,Critical Access Hospitals,59270
650 E. INDIAN SCHOOL ROAD,0,PHOENIX,MARICOPA,No,0,0,0,33.496934,-112.066661,0,PHOENIX VA MEDICAL CENTER,0,Government Federal,6022226444,03012F,0,AZ,ACUTE CARE - VETERANS ADMINISTRATION,85012
112 JEFFERSON STREET,0,WEST UNION,FAYETTE,Yes,0,0,0,42.967692,-91.809223,0,PALMER LUTHERAN HEALTH CENTER,0,Voluntary non-profit - Private,5634223811,161316,0,IA,Critical Access Hospitals,52175
3237 S 16TH ST,258,MILWAUKEE,MILWAUKEE,Yes,284,2469,262,42.985612,-87.935542,1308,WHEATON FRANCISCAN HEALTHCARE ST FRANCIS,1151,Voluntary non-profit - Private,4146475000,520078,200,WI,Acute Care Hospitals,53215
"505 PARNASSUS AVE, BOX 0296",0,SAN FRANCISCO,SAN FRANCISCO,Yes,0,0,0,37.77493,-122.419416,0,UCSF MEDICAL CENTER,0,Voluntary non-profit - Other,4153532733,50454,0,CA,Acute Care Hospitals,94143
2615 CHESTER AVENUE,0,BAKERSFIELD,KERN,Yes,0,0,0,35.383282,-119.020653,0,SAN JOAQUIN COMMUNITY HOSPITAL,0,Voluntary non-profit - Private,6613953000,50455,0,CA,Acute Care Hospitals,93301
350 NORTH 11TH STREET,18,SUNBURY,NORTHUMBERLAND,Yes,107,886,24,40.862116,-76.778504,36,SUNBURY COMMUNITY HOSPITAL,2,Proprietary,5702863333,390084,9,PA,Acute Care Hospitals,17801
450 STANYAN ST,0,SAN FRANCISCO,SAN FRANCISCO,Yes,0,0,0,37.774158,-122.453587,0,ST MARY'S MEDICAL CENTER,0,Voluntary non-profit - Private,4156681000,50457,0,CA,Acute Care Hospitals,94117
4100 RIVER RD,62,EAST CHINA,SAINT CLAIR,Yes,325,1342,84,42.785934,-82.483396,217,ST JOHN RIVER DISTRICT HOSPITAL,145,Government - Hospital District or Authority,8103297111,230241,28,MI,Acute Care Hospitals,48054
7600 CENTRAL AVENUE,41,PHILADELPHIA,PHILADELPHIA,Yes,0,1,36,40.07064,-75.087764,15,JEANES HOSPITAL,4,Voluntary non-profit - Private,2157282000,390080,0,PA,Acute Care Hospitals,19111
501 NORTH LANSDOWNE AVE,240,DREXEL HILL,DELAWARE,Yes,297,856,498,39.954697,-75.283626,949,DELAWARE COUNTY MEMORIAL HOSPITAL,83,Voluntary non-profit - Private,2152848100,390081,738,PA,Acute Care Hospitals,19026
215 E 8TH STREET,0,MINNEAPOLIS,OTTAWA,Yes,0,0,0,39.128812,-97.704649,0,OTTAWA COUNTY HEALTH CENTER,0,Government - Local,7853922122,171328,0,KS,Critical Access Hospitals,67467
1503 CEDAR CREST BOULEVARD,0,ALLENTOWN,LEHIGH,No,96,0,0,40.612533,-75.529316,1790,SURGICAL SPECIALTY CENTER AT COORDINATED HEALTH,0,Physician,6108719110,390321,0,PA,Acute Care Hospitals,18104
1221 SOUTH GEAR AVENUE,283,WEST BURLINGTON,DES MOINES,Yes,450,3342,435,40.810235,-91.170266,1961,GREAT RIVER MEDICAL CENTER,1579,Voluntary non-profit - Private,3197681000,160057,1511,IA,Acute Care Hospitals,52655
200 HAWKINS DRIVE,1793,IOWA CITY,JOHNSON,Yes,8918,9668,2808,41.659562,-91.548367,6052,UNIVERSITY OF IOWA HOSPITAL & CLINICS,2074,Government - State,3193561616,160058,13056,IA,Acute Care Hospitals,52242
304 WEST PROUT STREET,0,HILL CITY,GRAHAM,Yes,0,0,0,39.3718,-99.844595,0,GRAHAM COUNTY HOSPITAL,0,Government - Local,7854212121,171325,0,KS,Critical Access Hospitals,67642
1604 AYLWARD AVENUE,0,ELLSWORTH,ELLSWORTH,Yes,0,0,0,38.743413,-98.218833,0,ELLSWORTH COUNTY MEDICAL CENTER,0,Government - Local,7854723111,171327,0,KS,Critical Access Hospitals,67439
240 WEST 18TH STREET,0,HORTON,BROWN,Yes,0,0,0,39.672739,-95.528921,0,HORTON COMMUNITY HOSPITAL,0,Proprietary,7854862642,171320,0,KS,Critical Access Hospitals,66439
510 E CARTHAGE,14,MEADE,MEADE,Yes,0,101,56,37.285495,-100.336837,12,MEADE DISTRICT HOSPITAL,66,Government - Hospital District or Authority,6208732141,171321,10,KS,Critical Access Hospitals,67864
700 NORTH HUSER,0,SYRACUSE,HAMILTON,Yes,0,0,0,37.984765,-101.741567,0,HAMILTON COUNTY HOSPITAL,0,Government - Local,6203847461,171322,0,KS,Critical Access Hospitals,67878
502 S BUCKEYE,0,STAFFORD,STAFFORD,Yes,0,0,0,37.957117,-98.596133,0,STAFFORD COUNTY HOSPITAL,0,Government - Local,6202345221,171323,0,KS,Critical Access Hospitals,67578
1520 N DIVISION STREET,0,BLYTHEVILLE,MISSISSIPPI,Yes,0,0,0,35.943204,-89.917128,0,GREAT RIVER MEDICAL CENTER,0,Government - Local,8708387300,40069,0,AR,Acute Care Hospitals,72315
3200 VINE STREET,0,CINCINNATI,HAMILTON,No,0,0,0,39.139212,-84.508036,0,CINCINNATI VA MEDICAL CENTER,0,Government Federal,5138613100,36003F,0,OH,ACUTE CARE - VETERANS ADMINISTRATION,45220
2801 SOUTH MAYHILL ROAD,35,DENTON,DENTON,Yes,0,742,62,33.176873,-97.087115,396,THE HEART HOSPITAL BAYLOR DENTON,1193,Physician,9402200600,450893,1489,TX,Acute Care Hospitals,76208
450 EAST 23RD ST,318,FREMONT,DODGE,Yes,0,826,826,41.451478,-96.49184,577,FREMONT AREA MEDICAL CENTER,660,Government - Local,4027211610,280077,162,NE,Acute Care Hospitals,68025
7301 ROGERS AVE,0,FORT SMITH,SEBASTIAN,Yes,0,0,0,35.355833,-94.352792,0,ST EDWARD MERCY MEDICAL CENTER,0,Voluntary non-profit - Private,4793146000,40062,0,AR,Acute Care Hospitals,72917
830 SOUTH BUNCOMBE ROAD,26,GREER,GREENVILLE,Yes,0,3525,280,34.920365,-82.243855,283,GHS GREER MEMORIAL HOSPITAL,0,Voluntary non-profit - Private,8648488200,420033,15,SC,Acute Care Hospitals,29650
101 HOSPITAL DRIVE,0,MAGNOLIA,COLUMBIA,Yes,0,0,0,33.27357,-93.239078,0,MAGNOLIA HOSPITAL,0,Government - Local,8702353000,40067,0,AR,Acute Care Hospitals,71754
1615 MAPLE LN,0,ASHLAND,ASHLAND,Yes,0,0,0,46.569288,-90.89017,0,MEMORIAL MEDICAL CTR,0,Voluntary non-profit - Private,7156855500,521359,0,WI,Critical Access Hospitals,54806
1900 NORTH HIGLEY ROAD,0,GILBERT,MARICOPA,Yes,0,0,0,33.384086,-111.722574,0,BANNER GATEWAY MEDICAL CENTER,0,Voluntary non-profit - Other,4805432000,30122,0,AZ,Acute Care Hospitals,85234
1761 BEALL AVENUE,25,WOOSTER,WAYNE,Yes,141,107,296,40.820405,-81.934232,197,WOOSTER COMMUNITY HOSPITAL,126,Government - Local,3302638100,360036,26,OH,Acute Care Hospitals,44691
2351 EAST 22ND STREET,547,CLEVELAND,CUYAHOGA,Yes,254,1918,143,41.496401,-81.673764,1147,ST VINCENT CHARITY MEDICAL CENTER,815,Voluntary non-profit - Private,2168616200,360037,1310,OH,Acute Care Hospitals,44115
2201 HEMPSTEAD TURNPIKE,37,EAST MEADOW,NASSAU,Yes,824,2257,374,40.725781,-73.553791,1669,NASSAU UNIVERSITY MEDICAL CENTER,9,Government - State,5165720123,330027,2846,NY,Acute Care Hospitals,11554
ONE GUSTAVE L LEVY PLACE,4057,NEW YORK,NEW YORK,Yes,2938,33264,7401,40.790058,-73.95386,4853,MOUNT SINAI HOSPITAL,195,Voluntary non-profit - Private,2122417981,330024,4161,NY,Acute Care Hospitals,10029
1902 SOUTH US HWY 59,49,PARSONS,LABETTE,Yes,273,1060,300,37.321088,-95.264616,462,LABETTE HEALTH,0,Government - Local,6204214880,170120,78,KS,Acute Care Hospitals,67357
355 BARD AVENUE,240,STATEN ISLAND,RICHMOND,Yes,382,5468,911,40.635697,-74.106205,966,RICHMOND UNIVERSITY MEDICAL CENTER,1120,Voluntary non-profit - Private,7188181234,330028,86,NY,Acute Care Hospitals,10304
2222 PHILADELPHIA DRIVE,967,DAYTON,MONTGOMERY,Yes,0,1371,408,39.788476,-84.234406,306,GOOD SAMARITAN HOSPITAL,30,Voluntary non-profit - Church,9372782612,360052,1527,OH,Acute Care Hospitals,45406
550 N HILLSIDE STREET,819,WICHITA,SEDGWICK,Yes,27,3903,567,37.695274,-97.297783,4348,WESLEY MEDICAL CENTER,505,Proprietary,3169622000,170123,387,KS,Acute Care Hospitals,67214
1001 SOUTH GEORGE STREET,1244,YORK,YORK,Yes,0,4412,460,39.946036,-76.718838,144,YORK HOSPITAL,86,Voluntary non-profit - Private,7178512345,390046,45,PA,Acute Care Hospitals,17403
1320 MERCY DRIVE NW,1036,CANTON,STARK,Yes,597,2046,832,40.812185,-81.396246,3076,MERCY MEDICAL CENTER,1750,Voluntary non-profit - Church,3304891001,360070,2371,OH,Acute Care Hospitals,44708
9330 MEDICAL PLAZA DR,835,CHARLESTON,CHARLESTON,Yes,0,4633,505,32.976006,-80.072865,1252,TRIDENT MEDICAL CENTER,355,Proprietary,8437978800,420079,4087,SC,Acute Care Hospitals,29406
929 NORTH ST FRANCIS STREET,1537,WICHITA,SEDGWICK,Yes,0,3761,816,37.70012,-97.331929,611,VIA CHRISTI HOSPITALS WICHITA INC,471,Voluntary non-profit - Church,3162685000,170122,297,KS,Acute Care Hospitals,67214
1787 ALLENDALE FAIRFAX RD,0,FAIRFAX,ALLENDALE,Yes,0,0,0,32.967345,-81.245482,0,ALLENDALE COUNTY HOSPITAL,0,Government - Local,8036323311,421300,0,SC,Critical Access Hospitals,29827
420 THOMSON CIRCLE,52,ABBEVILLE,ABBEVILLE,Yes,0,428,55,34.159525,-82.381883,281,ABBEVILLE AREA MEDICAL CENTER,0,Government - Local,8643665011,421301,990,SC,Critical Access Hospitals,29620
321 BYPASS PO BOX 620,0,WINNSBORO,FAIRFIELD,Yes,0,0,0,34.401979,-81.103234,0,FAIRFIELD MEMORIAL HOSPITAL,0,Government - Local,8036350233,421302,0,SC,Critical Access Hospitals,29180
701 GROVE RD,2098,GREENVILLE,GREENVILLE,Yes,443,8366,1248,34.81869,-82.412557,222,GHS GREENVILLE MEMORIAL MEDICAL CENTER,2363,Government - State,8644557000,420078,380,SC,Acute Care Hospitals,29605
1901 S SHADY ST,2,MOUNTAIN CITY,JOHNSON,Yes,0,0,0,36.453069,-81.796982,0,JOHNSON COUNTY COMMUNITY HOSPITAL,0,Voluntary non-profit - Private,4237271110,441304,0,TN,Critical Access Hospitals,37683
2901 SQUALICUM PARKWAY,918,BELLINGHAM,WHATCOM,Yes,9,2036,527,48.772593,-122.473923,866,PEACEHEALTH ST JOSEPH MEDICAL CENTER,169,Voluntary non-profit - Other,3607345400,500030,139,WA,Acute Care Hospitals,98225
520 WEST I ST,0,LOS BANOS,MERCED,Yes,0,0,0,37.064058,-120.859489,0,MEMORIAL HOSPITAL LOS BANOS,0,Voluntary non-profit - Private,2098260591,50528,0,CA,Acute Care Hospitals,93635
7400 EAST THOMPSON PEAK PARKWAY,0,SCOTTSDALE,MARICOPA,Yes,0,0,0,33.670695,-111.922032,0,SCOTTSDALE HEALTHCARE-THOMPSON PEAK HOSPITAL,0,Proprietary,4803247004,30123,0,AZ,Acute Care Hospitals,85255
5656 SOUTH POWER ROAD,0,GILBERT,MARICOPA,Yes,0,0,0,33.313904,-111.687496,0,GILBERT HOSPITAL,0,Proprietary,4808403715,30120,0,AZ,Acute Care Hospitals,85295
1301 SOUTH CRISMON ROAD,0,MESA,MARICOPA,Yes,0,0,0,33.391391,-111.611137,0,"MOUNTAIN VISTA MEDICAL CENTER, LP",0,Proprietary,4803586100,30121,0,AZ,Acute Care Hospitals,85209
ONE HOSPITAL DRIVE,222,LEWISBURG,UNION,Yes,2,1091,321,40.978768,-76.885926,321,EVANGELICAL COMMUNITY HOSPITAL,564,Voluntary non-profit - Other,5705222200,390013,251,PA,Acute Care Hospitals,17837
190 ARROWHEAD DR,0,EVANSTON,UINTA,Yes,91,371,41,41.242659,-110.990517,302,EVANSTON REGIONAL HOSPITAL,2,Proprietary,3077893636,530032,0,WY,Acute Care Hospitals,82930
3901 LONE TREE WAY,0,ANTIOCH,CONTRA COSTA,Yes,0,0,0,37.982182,-121.804047,0,SUTTER DELTA MEDICAL CENTER,0,Voluntary non-profit - Private,9257797200,50523,0,CA,Acute Care Hospitals,94509
17772 BEACH BLVD,0,HUNTINGTON BEACH,ORANGE,Yes,0,0,0,33.70364,-117.986656,0,HUNTINGTON BEACH HOSPITAL,0,Proprietary,7148435000,50526,0,CA,Acute Care Hospitals,92647
115 WEST SILVER STREET,22,WESTFIELD,HAMPDEN,Yes,179,1843,66,42.11807,-72.759211,256,NOBLE HOSPITAL,74,Government - Federal,4135682811,220065,57,MA,Acute Care Hospitals,1085
946 EAST REED,0,HAYTI,PEMISCOT,Yes,34,515,49,36.236834,-89.740204,4,PEMISCOT COUNTY MEMORIAL HOSPITAL,399,Government - Hospital District or Authority,5733591372,260070,176,MO,Acute Care Hospitals,63851
271 CAREW STREET,507,SPRINGFIELD,HAMPDEN,Yes,394,4220,652,42.114492,-72.595017,433,MERCY MEDICAL CENTER,253,Voluntary non-profit - Private,4137489000,220066,1095,MA,Acute Care Hospitals,1104
915 ANDERSON DRIVE,172,ABERDEEN,GRAYS HARBOR,Yes,538,1568,807,46.979279,-123.846953,633,GRAYS HARBOR COMMUNITY HOSPITAL,243,Voluntary non-profit - Private,3605328330,500031,3414,WA,Acute Care Hospitals,98520
2601 DIMMITT RD,18,PLAINVIEW,HALE,Yes,466,1189,65,34.206576,-101.732656,61,COVENANT HOSPITAL PLAINVIEW,0,Voluntary non-profit - Private,8062965531,450539,12,TX,Acute Care Hospitals,79072
500 W 4TH STREET,1155,ODESSA,ECTOR,Yes,356,2964,175,31.845855,-102.372097,355,MEDICAL CENTER HOSPITAL,292,Government - Hospital District or Authority,4326404000,450132,233,TX,Acute Care Hospitals,79761
7401 SOUTH MAIN STREET,6,HOUSTON,HARRIS,Yes,0,0,0,29.70116,-95.408982,3965,TEXAS ORTHOPEDIC HOSPITAL,6553,Voluntary non-profit - Other,7137998600,450804,49,TX,Acute Care Hospitals,77030
510 W TIDWELL,125,HOUSTON,HARRIS,Yes,39,81,112,29.847377,-95.408065,792,DOCTORS HOSPITAL TIDWELL,0,Physician,7136911111,450803,52,TX,Acute Care Hospitals,77091
2600 ST MICHAEL DR,501,TEXARKANA,BOWIE,Yes,0,1610,31,33.463207,-94.072536,55,CHRISTUS ST MICHAEL HEALTH SYSTEM,1463,Voluntary non-profit - Private,9036141000,450801,1,TX,Acute Care Hospitals,75504
135 LAFAYETTE AVENUE,15,PALMERTON,CARBON,Yes,23,871,15,40.802851,-75.615064,152,PALMERTON HOSPITAL,8,Voluntary non-profit - Other,6108263141,390019,15,PA,Acute Care Hospitals,18071
535 HOSPITAL RD,0,NEW RICHMOND,SAINT CROIX,Yes,0,0,0,45.117661,-92.55518,0,WESTFIELDS HOSPITAL,0,Voluntary non-profit - Private,7152462101,521345,0,WI,Critical Access Hospitals,54017
12221 MOPAC EXPRESSWAY NORTH,369,AUSTIN,TRAVIS,Yes,0,1185,188,30.411395,-97.706156,3222,NORTH AUSTIN MEDICAL CENTER,21,Voluntary non-profit - Other,5129011000,450809,121,TX,Acute Care Hospitals,78758
6818 AUSTIN CTR BLVD SUITE 100,0,AUSTIN,TRAVIS,Yes,945,2563,0,30.350563,-97.751883,872,NORTHWEST HILLS SURGICAL HOSPITAL,0,Proprietary,5123461994,450808,0,TX,Acute Care Hospitals,78731
1401 ST. JOSEPH PARKWAY,235,HOUSTON,HARRIS,Yes,500,3288,433,29.748241,-95.366043,859,ST JOSEPH MEDICAL CENTER,163,Government - Federal,7137571000,450035,1596,TX,Acute Care Hospitals,77002
502 W FOURTH AVE,6,TOPPENISH,YAKIMA,Yes,0,370,7,46.37074,-120.31663,17,TOPPENISH COMMUNITY HOSPITAL,0,Proprietary,5098651520,500037,1,WA,Acute Care Hospitals,98948
2100 WESCOTT DRIVE,301,FLEMINGTON,HUNTERDON,Yes,0,3541,459,40.531417,-74.860804,598,HUNTERDON MEDICAL CENTER,315,Voluntary non-profit - Private,9087886100,310005,3099,NJ,Acute Care Hospitals,8822
1460 ORANGE STREET,0,COSHOCTON,COSHOCTON,Yes,780,873,430,40.271019,-81.847994,300,COSHOCTON COUNTY MEMORIAL HOSPITAL,0,Voluntary non-profit - Private,7406226411,360109,168,OH,Acute Care Hospitals,43812
4295 HEMPSTEAD TURNPIKE,1,BETHPAGE,NASSAU,Yes,0,11,18,40.727215,-73.478894,26,ST JOSEPH HOSPITAL,0,Voluntary non-profit - Private,5165796000,330332,0,NY,Acute Care Hospitals,11714
888 OLD COUNTRY ROAD,137,PLAINVIEW,NASSAU,Yes,2,3155,1322,40.775014,-73.478732,1281,PLAINVIEW HOSPITAL,176,Voluntary non-profit - Private,5167193000,330331,710,NY,Acute Care Hospitals,11803
1700 CLINTON STREET,18,MUSKEGON,MUSKEGON,Yes,0,80,11,43.221735,-86.242965,36,MERCY HEALTH HACKLEY CAMPUS,2796,Voluntary non-profit - Private,2317263511,230066,29,MI,Acute Care Hospitals,49442
5176 HILL ROAD EAST,0,LAKEPORT,LAKE,Yes,0,0,0,39.104453,-122.906419,0,SUTTER LAKESIDE HOSPITAL,0,Voluntary non-profit - Private,7072625000,51329,0,CA,Critical Access Hospitals,95453
10121 PINE AVE,0,TRUCKEE,NEVADA,Yes,0,0,0,39.325675,-120.20092,0,TAHOE FOREST HOSPITAL,0,Government - Hospital District or Authority,5305876011,51328,0,CA,Critical Access Hospitals,96161
90 NORTH FOURTH STREET,109,MARTINS FERRY,BELMONT,Yes,356,569,32,40.098727,-80.720724,544,EAST OHIO REGIONAL HOSPITAL,230,Voluntary non-profit - Other,7406334151,360080,205,OH,Acute Care Hospitals,43935
700 RIVER DR,0,FORT BRAGG,MENDOCINO,Yes,0,0,0,39.432594,-123.801498,0,MENDOCINO COAST DISTRICT HOSPITAL,0,Government - Hospital District or Authority,7079611234,51325,0,CA,Critical Access Hospitals,95437
150 PIONEER LANE,0,BISHOP,INYO,Yes,0,0,0,37.361971,-118.406185,0,NORTHERN INYO HOSPITAL,0,Government - Hospital District or Authority,7608735811,51324,0,CA,Critical Access Hospitals,93514
130 BRENTWOOD DRIVE,0,CHESTER,PLUMAS,Yes,0,0,0,40.305473,-121.234265,0,SENECA DISTRICT HOSPITAL,0,Government - Hospital District or Authority,5302582121,51327,0,CA,Critical Access Hospitals,96020
1065 BUCKS LAKE ROAD,0,QUINCY,PLUMAS,Yes,0,0,0,39.93894,-120.962151,0,PLUMAS DISTRICT HOSPITAL,0,Government - Hospital District or Authority,5302832121,51326,0,CA,Critical Access Hospitals,95971
1375 UNIVERSITY AVENUE,0,HEALDSBURG,SONOMA,Yes,0,0,0,38.627166,-122.864424,0,HEALDSBURG DISTRICT HOSPITAL,0,Government - Hospital District or Authority,7074316500,51321,0,CA,Critical Access Hospitals,95448
1800 SPRING RIDGE DRIVE,0,SUSANVILLE,LASSEN,Yes,0,0,0,40.436673,-120.627813,0,BANNER LASSEN MEDICAL CENTER,0,Voluntary non-profit - Private,5302522000,51320,0,CA,Critical Access Hospitals,96130
1401 BAILEY AVE,0,NEEDLES,SAN BERNARDINO,Yes,0,0,0,34.832833,-114.61832,0,COLORADO RIVER MEDICAL CENTER,0,Voluntary non-profit - Private,7603264531,51323,0,CA,Critical Access Hospitals,92363
1700 WEST STOUT STREET,116,RICE LAKE,BARRON,Yes,447,1685,119,45.506803,-91.760007,602,LAKEVIEW MEDICAL CENTER,508,Voluntary non-profit - Private,7152341515,520011,18,WI,Acute Care Hospitals,54868
7950 W JEFFERSON BLVD,1214,FORT WAYNE,ALLEN,Yes,70,13716,852,41.038566,-85.250314,198,LUTHERAN HOSPITAL OF INDIANA,1197,Proprietary,2604357001,150017,1176,IN,Acute Care Hospitals,46804
401 WOODLAND HILLS BLVD,36,FORT SCOTT,BOURBON,Yes,0,1326,37,37.806453,-94.710384,65,MERCY HOSPITAL-FORT SCOTT,95,Voluntary non-profit - Church,6202237057,170058,31,KS,Acute Care Hospitals,66701
801 EAST WHEELER ROAD,2,MOSES LAKE,GRANT,Yes,469,323,48,47.128427,-119.265468,216,SAMARITAN HOSPITAL,0,Government - Hospital District or Authority,5097655606,500033,17,WA,Acute Care Hospitals,98837
735 NORTH FOREMAN,0,VINITA,CRAIG,Yes,119,436,3,36.653175,-95.155766,52,CRAIG GENERAL HOSPITAL,0,Voluntary non-profit - Other,9182567551,370065,0,OK,Acute Care Hospitals,74301
410 WEST 10TH AVENUE,3307,COLUMBUS,FRANKLIN,Yes,3625,9854,6190,39.994449,-83.018725,11806,OHIO STATE UNIVERSITY HOSPITALS,2132,Government - State,6142939700,360085,5392,OH,Acute Care Hospitals,43210
301 W HOMER ST,311,MICHIGAN CITY,LA PORTE,Yes,1185,5036,854,41.706391,-86.899361,528,FRANCISCAN ST ANTHONY HEALTH - MICHIGAN CITY,1556,Voluntary non-profit - Church,2198798511,150015,63,IN,Acute Care Hospitals,46360
