abandoned,air traffic control tower,belltower,bridge,casino,city,city_id,commercial,completed.year,country,country id,current,education,exhibition,floors above,government,height,hospital,hotel,id,industrial,is completed,is started,latitude,library,longitude,material,multiple,museum,name,number of purposes,observation,office,other,rank,religious,residential,retail,serviced apartments,started.year,telecommunications
False,False,False,False,False,Cincinnati,1550,False,1990,US,163,completed,False,False,24,False,86.5,False,False,23352,False,True,False,39.120151519775,False,-84.483413696289,concrete,False,False,Edgecliff Point Condos,1,False,False,False,2049,False,True,False,False,0,False
False,False,False,False,False,Indianapolis,1600,False,1975,US,163,completed,False,False,20,False,86.26000213623,False,False,12040,False,True,False,39.769458770752,False,-86.153900146484,steel,False,False,Market Square Center,1,False,True,False,2050,False,False,False,False,0,False
False,False,False,False,False,Dallas,1554,False,2011,US,163,completed,False,False,23,False,86,False,True,3238,False,True,True,32.775638580322,False,-96.804039001465,concrete,False,False,Omni Dallas Hotel,1,False,False,False,2051,False,False,False,False,2009,False
False,False,False,False,False,Peoria,1659,False,1984,US,163,completed,False,False,29,False,85.949996948242,False,False,9582,False,True,False,40.692611694336,False,-89.591491699219,concrete,False,False,Twin Towers 1,1,False,False,False,2052,False,True,False,False,0,False
False,False,False,False,False,Peoria,1659,False,1984,US,163,completed,False,False,29,False,85.949996948242,False,False,9583,False,True,False,40.69261932373,False,-89.591926574707,concrete,False,False,Twin Towers 2,1,False,False,False,2052,False,True,False,False,0,False
False,False,False,False,False,Chicago,1539,False,1899,US,163,completed,False,False,22,False,85.949996948242,False,False,11145,False,True,True,41.882308959961,False,-87.624893188477,steel,False,False,6 North Michigan,1,False,False,False,2054,False,True,False,False,1897,False
False,False,False,False,False,Waco,1499,False,1911,US,163,completed,False,False,21,False,85.949996948242,False,False,10384,False,True,True,31.557069778442,False,-97.13200378418,steel,False,False,Alico Building,1,False,True,False,2055,False,False,False,False,1910,False
False,False,False,False,False,New York City,1641,False,1930,US,163,completed,False,False,20,False,85.949996948242,False,False,11372,False,True,False,40.739810943604,False,-74.002128601074,steel,False,False,80 8th Avenue,1,False,True,False,2056,False,False,False,False,0,False
False,False,False,False,False,St. Louis,1693,False,1970,US,163,completed,False,False,22,False,85.830001831055,False,False,15061,False,True,True,38.629608154297,False,-90.187850952148,concrete,False,False,500 Broadway Building,1,False,True,False,2057,False,False,False,False,1969,False
False,False,False,False,False,Pittsburgh,1661,False,1928,US,163,completed,False,False,25,False,85.650001525879,False,False,23138,False,True,False,40.438808441162,False,-79.998092651367,steel,False,False,Lawyers Building,1,False,True,False,2058,False,False,False,False,0,False
False,False,False,False,False,Nashville,1640,False,2013,US,163,completed,False,False,21,False,85.440002441406,False,True,20764,False,True,True,36.157039642334,False,-86.77562713623,concrete,False,False,Omni Hotel,1,False,False,False,2059,False,False,False,False,2011,False
False,False,False,False,False,New York City,1641,False,0,US,163,proposed,False,False,27,False,85.349998474121,False,False,20028,False,False,False,40.690418243408,False,-73.990463256836,concrete,False,False,88 Schermerhorn Street,1,False,False,False,2060,False,True,False,False,0,False
False,False,False,False,False,Houston,1593,False,2014,US,163,completed,False,False,21,False,85.349998474121,False,False,18355,False,True,True,29.756870269775,False,-95.399513244629,concrete/steel,False,False,The Sovereign,1,False,False,False,2061,False,True,False,False,2012,False
False,False,False,False,False,Chicago,1539,False,0,US,163,under construction,False,False,22,False,85.339996337891,False,False,19665,False,False,True,41.893581390381,False,-87.634437561035,concrete,False,False,640 North Wells Street,1,False,False,False,2062,False,True,False,False,2016,False
False,False,False,False,False,Boston,1524,False,2012,US,163,completed,False,False,21,False,85.339996337891,False,False,15301,False,True,True,42.336639404297,False,-71.09693145752,steel,False,False,The Tree House Residence Hall at Massachusetts College of Art and Design,1,False,False,False,2063,False,True,False,False,2010,False
False,False,False,False,False,Chicago,1539,False,2002,US,163,completed,False,False,20,False,85.339996337891,False,False,14124,False,True,True,41.865188598633,False,-87.621566772461,concrete,False,False,Museum Park Tower I,1,False,False,False,2064,False,True,False,False,2000,False
False,False,False,False,False,Michigan City,1628,False,2009,US,163,completed,False,False,23,False,85.220001220703,False,True,9316,False,True,True,41.719791412354,False,-86.89266204834,concrete,False,False,Blue Chip Casino Spa Blu Tower,1,False,False,False,2065,False,False,False,False,2007,False
False,False,False,False,False,Philadelphia,1657,False,1964,US,163,completed,False,False,22,False,85.040000915527,False,False,12486,False,True,True,39.953578948975,False,-75.16716003418,steel,False,False,Four Penn Center,1,False,True,False,2066,False,False,False,False,1963,False
False,False,False,False,False,Dallas,1554,False,2015,US,163,completed,False,False,22,False,85.040000915527,False,False,21124,False,True,True,32.795658111572,False,-96.8095703125,concrete,False,False,Frost Tower,2,False,True,False,2066,False,False,True,False,2013,False
False,False,False,False,False,Philadelphia,1657,False,2015,US,163,completed,False,False,24,False,85,False,False,15195,False,True,True,39.957061767578,False,-75.19164276123,concrete,False,False,The Summit at University City,1,False,False,False,2068,False,True,False,False,2014,False
False,False,False,False,False,New Orleans,1636,False,1939,US,163,completed,False,False,20,False,85,True,False,23772,False,True,True,29.955190658569,False,-90.078193664551,steel,False,False,Medical Center of Louisiana Charity Hospital,1,False,False,False,2069,False,False,False,False,1937,False
False,False,False,False,False,Chicago,1539,False,1926,US,163,completed,True,False,20,False,85,False,False,15379,False,True,True,41.896480560303,False,-87.619560241699,steel,False,False,Ward Memorial Building,1,False,False,False,2069,False,False,False,False,1925,False
False,False,False,False,False,New York City,1641,False,1927,US,163,completed,False,False,23,False,84.76000213623,False,False,9241,False,True,False,40.7643699646,False,-73.966209411621,steel,False,False,Barbizon/63,1,False,False,False,2071,False,True,False,False,0,False
False,False,False,False,False,Chicago,1539,False,1969,US,163,completed,False,False,30,False,84.75,False,False,15654,False,True,False,41.954261779785,False,-87.648620605469,concrete,False,False,Lake Park Plaza,1,False,False,False,2072,False,True,False,False,0,False
False,False,False,False,False,New York City,1641,False,1927,US,163,completed,False,False,18,False,84.75,False,False,11420,False,True,False,40.754081726074,False,-73.9990234375,concrete,False,False,Master Printers Building,1,False,True,False,2073,False,False,False,False,0,False
False,False,False,False,False,Cambridge,2139,False,1964,US,163,completed,True,False,21,False,84.430000305176,False,False,13702,False,True,True,42.360260009766,False,-71.089279174805,concrete,False,False,Cecil and Ida Green Center for Earth Sciences,1,False,False,False,2074,False,False,False,False,1962,False
False,False,False,False,False,St. Louis,1693,False,1914,US,163,completed,False,False,21,False,84.430000305176,False,False,15072,False,True,False,38.628540039062,False,-90.190536499023,steel,False,False,Railway Exchange Building,1,False,True,False,2074,False,False,False,False,0,False
False,False,False,False,False,West Sacramento,2274,False,2009,US,163,completed,False,False,15,False,84.430000305176,False,False,18947,False,True,False,38.585071563721,False,-121.50930786133,steel,False,False,CalSTRS Building,1,False,True,False,2076,False,False,False,False,0,False
False,False,False,False,False,Evanston,2144,False,1969,US,163,completed,False,False,22,False,84.370002746582,False,False,15727,False,True,True,42.047130584717,False,-87.680648803711,concrete,False,False,Chase Bank Building,1,False,True,False,2077,False,False,False,False,1968,False
False,False,False,False,False,Evanston,2144,False,2007,US,163,completed,False,False,25,False,84.230003356934,False,False,15729,False,True,True,42.047389984131,False,-87.682487487793,concrete,False,False,Sherman Plaza,1,False,False,False,2078,False,True,False,False,2004,False
False,False,False,False,False,Chicago,1539,False,2006,US,163,completed,False,False,21,False,84.099998474121,False,False,14129,False,True,True,41.894710540771,False,-87.643493652344,concrete,False,False,River Place on the Park,1,False,False,False,2079,False,True,False,False,2005,False
False,False,False,False,False,Baltimore,1514,False,1963,US,163,completed,False,False,20,False,84,True,False,23787,False,True,True,39.292930603027,False,-76.613227844238,steel,False,False,Mercy Medical Center Inpatient Tower,1,False,False,False,2080,False,False,False,False,1958,False
False,False,False,False,False,Pittsburgh,1661,False,1952,US,163,completed,False,False,20,False,84,False,False,22192,False,True,False,40.442878723145,False,-80.005462646484,steel,False,False,One Gateway Center,1,False,True,False,2080,False,False,False,False,0,False
False,False,False,False,False,Pittsburgh,1661,False,1952,US,163,completed,False,False,20,False,84,False,False,22191,False,True,False,40.442230224609,False,-80.004608154297,steel,False,False,Two Gateway Center,1,False,True,False,2080,False,False,False,False,0,False
False,False,False,False,False,Houston,1593,False,2015,US,163,completed,False,False,24,False,83.819999694824,False,False,15700,False,True,True,29.752069473267,False,-95.368377685547,concrete,False,False,SkyHouse Houston,1,False,False,False,2083,False,True,False,False,2013,False
False,False,False,False,False,Tampa,1702,False,0,US,163,under construction,False,False,23,False,83.819999694824,False,False,16195,False,False,True,27.947919845581,False,-82.446937561035,concrete,False,False,SkyHouse Channelside,1,False,False,False,2084,False,True,False,False,2014,False
False,False,False,False,False,Manchester (NH),1630,False,1992,US,163,completed,False,False,20,False,83.819999694824,False,False,9749,False,True,False,0,False,0,steel,False,False,City Hall Plaza,1,False,True,False,2085,False,False,False,False,0,False
False,False,False,False,False,Chicago,1539,False,1906,US,163,completed,False,False,20,False,83.819999694824,False,False,11142,False,True,True,41.877220153809,False,-87.629020690918,steel,False,False,Fisher Building,1,False,True,False,2085,False,False,False,False,1895,False
False,False,False,False,False,Salt Lake City,1687,False,1966,US,163,completed,False,False,25,False,83.519996643066,False,False,20080,False,True,True,40.768970489502,False,-111.8870010376,concrete,False,False,136 E South Temple,1,False,True,False,2087,False,False,False,False,1965,False
False,False,False,False,False,Milwaukee,1634,False,1927,US,163,completed,False,False,25,False,83.519996643066,False,True,16656,False,True,False,43.038398742676,False,-87.917976379395,steel,False,False,Hilton Milwaukee City Center,1,False,False,False,2087,False,False,False,False,0,False
False,False,False,False,False,Lubbock,1612,False,1955,US,163,completed,False,False,20,False,83.519996643066,False,False,10366,False,True,True,0,False,0,steel,False,False,Metro Tower,1,False,True,False,2089,False,False,False,False,1954,False
False,False,False,False,False,Newport,1724,False,2009,US,163,completed,False,False,21,False,83.209999084473,False,False,14130,False,True,True,39.100440979004,False,-84.490592956543,concrete,False,False,SouthShore Condominiums Tower 1,1,False,False,False,2090,False,True,False,False,2007,False
